custom_id,model,item,framing,sample,order,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r1-m0-R07-u-s0,claude-opus-4-6,R07,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,45,4,0.000162,A
r1-m0-R07-u-s1,claude-opus-4-6,R07,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,45,4,0.000162,A
r1-m0-R07-u-s2,claude-opus-4-6,R07,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,45,4,0.000162,A
r1-m0-R07-u-s3,claude-opus-4-6,R07,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,45,4,0.000162,A
r1-m0-R09-l-s0,claude-opus-4-6,R09,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,61,4,0.000202,A
r1-m0-R09-l-s1,claude-opus-4-6,R09,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,61,4,0.000202,B
r1-m0-R09-l-s2,claude-opus-4-6,R09,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,61,4,0.000202,A
r1-m0-R09-l-s3,claude-opus-4-6,R09,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,61,4,0.000202,B
r1-m0-R09-u-s0,claude-opus-4-6,R09,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,46,4,0.000165,A
r1-m0-R09-u-s1,claude-opus-4-6,R09,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,46,4,0.000165,B
r1-m0-R09-u-s2,claude-opus-4-6,R09,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,46,4,0.000165,A
r1-m0-R09-u-s3,claude-opus-4-6,R09,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,46,4,0.000165,B
r1-m0-R10-l-s0,claude-opus-4-6,R10,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,66,4,0.000215,B
r1-m0-R10-l-s1,claude-opus-4-6,R10,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,66,4,0.000215,A
r1-m0-R10-l-s2,claude-opus-4-6,R10,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,66,4,0.000215,B
r1-m0-R10-l-s3,claude-opus-4-6,R10,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,66,4,0.000215,A
r1-m0-R10-u-s0,claude-opus-4-6,R10,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,51,4,0.000178,B
r1-m0-R10-u-s1,claude-opus-4-6,R10,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,51,4,0.000178,A
r1-m0-R10-u-s2,claude-opus-4-6,R10,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,51,4,0.000178,B
r1-m0-R10-u-s3,claude-opus-4-6,R10,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,51,4,0.000178,A
r1-m0-R11-l-s0,claude-opus-4-6,R11,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,60,4,0.0002,A
r1-m0-R11-l-s1,claude-opus-4-6,R11,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,60,4,0.0002,B
r1-m0-R11-l-s2,claude-opus-4-6,R11,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,60,4,0.0002,A
r1-m0-R11-l-s3,claude-opus-4-6,R11,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,60,4,0.0002,B
r1-m0-R11-u-s0,claude-opus-4-6,R11,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,45,4,0.000162,B
r1-m0-R11-u-s1,claude-opus-4-6,R11,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,45,4,0.000162,B
r1-m0-R11-u-s2,claude-opus-4-6,R11,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,45,4,0.000162,B
r1-m0-R11-u-s3,claude-opus-4-6,R11,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,45,4,0.000162,B
r1-m0-R12-l-s0,claude-opus-4-6,R12,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,61,4,0.000202,A
r1-m0-R12-l-s1,claude-opus-4-6,R12,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,61,4,0.000202,A
r1-m0-R12-l-s2,claude-opus-4-6,R12,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,61,4,0.000202,A
r1-m0-R12-l-s3,claude-opus-4-6,R12,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,61,4,0.000202,A
r1-m0-R12-u-s0,claude-opus-4-6,R12,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,46,4,0.000165,B
r1-m0-R12-u-s1,claude-opus-4-6,R12,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,46,4,0.000165,B
r1-m0-R12-u-s2,claude-opus-4-6,R12,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,46,4,0.000165,B
r1-m0-R12-u-s3,claude-opus-4-6,R12,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,46,4,0.000165,B
r1-m0-R13-l-s0,claude-opus-4-6,R13,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,62,4,0.000205,A
r1-m0-R13-l-s1,claude-opus-4-6,R13,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,62,4,0.000205,B
r1-m0-R13-l-s2,claude-opus-4-6,R13,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,62,4,0.000205,A
r1-m0-R13-l-s3,claude-opus-4-6,R13,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,62,4,0.000205,B
r1-m0-R13-u-s0,claude-opus-4-6,R13,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,47,4,0.000168,A
r1-m0-R13-u-s1,claude-opus-4-6,R13,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,47,4,0.000168,B
r1-m0-R13-u-s2,claude-opus-4-6,R13,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,47,4,0.000168,A
r1-m0-R13-u-s3,claude-opus-4-6,R13,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,47,4,0.000168,B
r1-m0-R14-l-s0,claude-opus-4-6,R14,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,55,4,0.000188,A
r1-m0-R14-l-s1,claude-opus-4-6,R14,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,55,4,0.000188,B
r1-m0-R14-l-s2,claude-opus-4-6,R14,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,55,4,0.000188,A
r1-m0-R14-l-s3,claude-opus-4-6,R14,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,55,4,0.000188,B
r1-m0-R14-u-s0,claude-opus-4-6,R14,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,40,4,0.00015,A
r1-m0-R14-u-s1,claude-opus-4-6,R14,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,40,4,0.00015,B
r1-m0-R14-u-s2,claude-opus-4-6,R14,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,40,4,0.00015,A
r1-m0-R14-u-s3,claude-opus-4-6,R14,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,40,4,0.00015,B
r1-m0-R15-l-s0,claude-opus-4-6,R15,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,64,4,0.00021,A
r1-m0-R15-l-s1,claude-opus-4-6,R15,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,64,4,0.00021,A
r1-m0-R15-l-s2,claude-opus-4-6,R15,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,64,4,0.00021,A
r1-m0-R15-l-s3,claude-opus-4-6,R15,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,64,4,0.00021,A
r1-m0-R15-u-s0,claude-opus-4-6,R15,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,49,4,0.000172,B
r1-m0-R15-u-s1,claude-opus-4-6,R15,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,49,4,0.000172,A
r1-m0-R15-u-s2,claude-opus-4-6,R15,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,49,4,0.000172,B
r1-m0-R15-u-s3,claude-opus-4-6,R15,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,49,4,0.000172,A
r1-m0-R17-l-s0,claude-opus-4-6,R17,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,59,4,0.000198,A
r1-m0-R17-l-s1,claude-opus-4-6,R17,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,59,4,0.000198,B
r1-m0-R17-l-s2,claude-opus-4-6,R17,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,59,4,0.000198,A
r1-m0-R17-l-s3,claude-opus-4-6,R17,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,59,4,0.000198,B
r1-m0-R17-u-s0,claude-opus-4-6,R17,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,44,4,0.00016,A
r1-m0-R17-u-s1,claude-opus-4-6,R17,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,44,4,0.00016,B
r1-m0-R17-u-s2,claude-opus-4-6,R17,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,44,4,0.00016,A
r1-m0-R17-u-s3,claude-opus-4-6,R17,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,44,4,0.00016,B
r1-m0-R18-l-s0,claude-opus-4-6,R18,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,66,4,0.000215,B
r1-m0-R18-l-s1,claude-opus-4-6,R18,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,66,4,0.000215,A
r1-m0-R18-l-s2,claude-opus-4-6,R18,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,66,4,0.000215,B
r1-m0-R18-l-s3,claude-opus-4-6,R18,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,66,4,0.000215,A
r1-m0-R18-u-s0,claude-opus-4-6,R18,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,51,4,0.000178,B
r1-m0-R18-u-s1,claude-opus-4-6,R18,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,51,4,0.000178,A
r1-m0-R18-u-s2,claude-opus-4-6,R18,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,51,4,0.000178,B
r1-m0-R18-u-s3,claude-opus-4-6,R18,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,51,4,0.000178,A
r1-m0-R19-l-s0,claude-opus-4-6,R19,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,60,4,0.0002,B
r1-m0-R19-l-s1,claude-opus-4-6,R19,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,60,4,0.0002,B
r1-m0-R19-l-s2,claude-opus-4-6,R19,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,60,4,0.0002,B
r1-m0-R19-l-s3,claude-opus-4-6,R19,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,60,4,0.0002,B
r1-m0-R19-u-s0,claude-opus-4-6,R19,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,45,4,0.000162,A
r1-m0-R19-u-s1,claude-opus-4-6,R19,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,45,4,0.000162,B
r1-m0-R19-u-s2,claude-opus-4-6,R19,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,45,4,0.000162,A
r1-m0-R19-u-s3,claude-opus-4-6,R19,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,45,4,0.000162,B
r1-m0-R20-l-s0,claude-opus-4-6,R20,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,60,4,0.0002,A
r1-m0-R20-l-s1,claude-opus-4-6,R20,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,60,4,0.0002,A
r1-m0-R20-l-s2,claude-opus-4-6,R20,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,60,4,0.0002,A
r1-m0-R20-l-s3,claude-opus-4-6,R20,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,60,4,0.0002,A
r1-m0-R20-u-s0,claude-opus-4-6,R20,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,45,4,0.000162,A
r1-m0-R20-u-s1,claude-opus-4-6,R20,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,45,4,0.000162,A
r1-m0-R20-u-s2,claude-opus-4-6,R20,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,45,4,0.000162,A
r1-m0-R20-u-s3,claude-opus-4-6,R20,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,45,4,0.000162,A
r1-m0-R21-l-s0,claude-opus-4-6,R21,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,60,4,0.0002,A
r1-m0-R21-l-s1,claude-opus-4-6,R21,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,60,4,0.0002,B
r1-m0-R21-l-s2,claude-opus-4-6,R21,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,60,4,0.0002,A
r1-m0-R21-l-s3,claude-opus-4-6,R21,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,60,4,0.0002,B
r1-m0-R21-u-s0,claude-opus-4-6,R21,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,45,4,0.000162,B
r1-m0-R21-u-s1,claude-opus-4-6,R21,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,45,4,0.000162,A
r1-m0-R21-u-s2,claude-opus-4-6,R21,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,45,4,0.000162,B
r1-m0-R21-u-s3,claude-opus-4-6,R21,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,45,4,0.000162,A
r1-m0-R22-l-s0,claude-opus-4-6,R22,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,62,4,0.000205,B
r1-m0-R22-l-s1,claude-opus-4-6,R22,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,62,4,0.000205,A
r1-m0-R22-l-s2,claude-opus-4-6,R22,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,62,4,0.000205,B
r1-m0-R22-l-s3,claude-opus-4-6,R22,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,62,4,0.000205,A
r1-m0-R22-u-s0,claude-opus-4-6,R22,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,47,4,0.000168,B
r1-m0-R22-u-s1,claude-opus-4-6,R22,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,47,4,0.000168,A
r1-m0-R22-u-s2,claude-opus-4-6,R22,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,47,4,0.000168,B
r1-m0-R22-u-s3,claude-opus-4-6,R22,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,47,4,0.000168,A
r1-m0-R25-l-s0,claude-opus-4-6,R25,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,54,4,0.000185,A
r1-m0-R25-l-s1,claude-opus-4-6,R25,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,54,4,0.000185,B
r1-m0-R25-l-s2,claude-opus-4-6,R25,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,54,4,0.000185,A
r1-m0-R25-l-s3,claude-opus-4-6,R25,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,54,4,0.000185,B
r1-m0-R25-u-s0,claude-opus-4-6,R25,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,39,4,0.000148,B
r1-m0-R25-u-s1,claude-opus-4-6,R25,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,39,4,0.000148,B
r1-m0-R25-u-s2,claude-opus-4-6,R25,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,39,4,0.000148,B
r1-m0-R25-u-s3,claude-opus-4-6,R25,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,39,4,0.000148,B
r1-m0-R27-l-s0,claude-opus-4-6,R27,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,62,4,0.000205,A
r1-m0-R27-l-s1,claude-opus-4-6,R27,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,62,4,0.000205,B
r1-m0-R27-l-s2,claude-opus-4-6,R27,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,62,4,0.000205,A
r1-m0-R27-l-s3,claude-opus-4-6,R27,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,62,4,0.000205,B
r1-m0-R27-u-s0,claude-opus-4-6,R27,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,47,4,0.000168,A
r1-m0-R27-u-s1,claude-opus-4-6,R27,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,47,4,0.000168,B
r1-m0-R27-u-s2,claude-opus-4-6,R27,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,47,4,0.000168,A
r1-m0-R27-u-s3,claude-opus-4-6,R27,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,47,4,0.000168,B
r1-m0-R28-l-s0,claude-opus-4-6,R28,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,63,4,0.000208,A
r1-m0-R28-l-s1,claude-opus-4-6,R28,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,63,4,0.000208,B
r1-m0-R28-l-s2,claude-opus-4-6,R28,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,63,4,0.000208,A
r1-m0-R28-l-s3,claude-opus-4-6,R28,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,63,4,0.000208,B
r1-m0-R28-u-s0,claude-opus-4-6,R28,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,48,4,0.00017,A
r1-m0-R28-u-s1,claude-opus-4-6,R28,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,48,4,0.00017,B
r1-m0-R28-u-s2,claude-opus-4-6,R28,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,48,4,0.00017,A
r1-m0-R28-u-s3,claude-opus-4-6,R28,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,48,4,0.00017,B
r1-m0-R29-l-s0,claude-opus-4-6,R29,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,56,4,0.00019,B
r1-m0-R29-l-s1,claude-opus-4-6,R29,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,56,4,0.00019,A
r1-m0-R29-l-s2,claude-opus-4-6,R29,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,56,4,0.00019,A
r1-m0-R29-l-s3,claude-opus-4-6,R29,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,56,4,0.00019,A
r1-m0-R29-u-s0,claude-opus-4-6,R29,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,41,4,0.000152,B
r1-m0-R29-u-s1,claude-opus-4-6,R29,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,41,4,0.000152,A
r1-m0-R29-u-s2,claude-opus-4-6,R29,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-opus-4-6,41,4,0.000152,B
r1-m0-R29-u-s3,claude-opus-4-6,R29,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-opus-4-6,41,4,0.000152,A
r1-m0-R36-l-s0,claude-opus-4-6,R36,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,55,4,0.000188,A
r1-m0-R36-l-s1,claude-opus-4-6,R36,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,55,4,0.000188,B
r1-m0-R36-l-s2,claude-opus-4-6,R36,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,55,4,0.000188,A
r1-m0-R36-l-s3,claude-opus-4-6,R36,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,55,4,0.000188,B
r1-m0-R36-u-s0,claude-opus-4-6,R36,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,40,4,0.00015,A
r1-m0-R36-u-s1,claude-opus-4-6,R36,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,40,4,0.00015,B
r1-m0-R36-u-s2,claude-opus-4-6,R36,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,40,4,0.00015,A
r1-m0-R36-u-s3,claude-opus-4-6,R36,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,40,4,0.00015,B
r1-m0-R37-l-s0,claude-opus-4-6,R37,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,68,4,0.00022,A
r1-m0-R37-l-s1,claude-opus-4-6,R37,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,68,4,0.00022,B
r1-m0-R37-l-s2,claude-opus-4-6,R37,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,68,4,0.00022,A
r1-m0-R37-l-s3,claude-opus-4-6,R37,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,68,4,0.00022,B
r1-m0-R37-u-s0,claude-opus-4-6,R37,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,53,4,0.000182,A
r1-m0-R37-u-s1,claude-opus-4-6,R37,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,53,4,0.000182,B
r1-m0-R37-u-s2,claude-opus-4-6,R37,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,53,4,0.000182,A
r1-m0-R37-u-s3,claude-opus-4-6,R37,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,53,4,0.000182,B
r1-m0-R39-l-s0,claude-opus-4-6,R39,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,54,4,0.000185,A
r1-m0-R39-l-s1,claude-opus-4-6,R39,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,54,4,0.000185,B
r1-m0-R39-l-s2,claude-opus-4-6,R39,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,54,4,0.000185,A
r1-m0-R39-l-s3,claude-opus-4-6,R39,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,54,4,0.000185,B
r1-m0-R39-u-s0,claude-opus-4-6,R39,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,39,4,0.000148,A
r1-m0-R39-u-s1,claude-opus-4-6,R39,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,39,4,0.000148,B
r1-m0-R39-u-s2,claude-opus-4-6,R39,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,39,4,0.000148,A
r1-m0-R39-u-s3,claude-opus-4-6,R39,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-opus-4-6,39,4,0.000148,B
r1-m0-R41-l-s0,claude-opus-4-6,R41,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-opus-4-6,67,4,0.000218,A
