custom_id,model,item,framing,sample,order,condition,initial_choice,flipped,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r2-m0-R05-u-s0-wr,claude-opus-4-6,R05,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,89,4,0.000273,B
r2-m0-R05-u-s1-nr,claude-opus-4-6,R05,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,77,4,0.000243,A
r2-m0-R05-u-s1-wr,claude-opus-4-6,R05,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,89,4,0.000273,A
r2-m0-R05-u-s2-nr,claude-opus-4-6,R05,unlabeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,77,4,0.000243,B
r2-m0-R05-u-s2-wr,claude-opus-4-6,R05,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,89,4,0.000273,B
r2-m0-R05-u-s3-nr,claude-opus-4-6,R05,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,77,4,0.000243,A
r2-m0-R05-u-s3-wr,claude-opus-4-6,R05,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,89,4,0.000273,A
r2-m0-R07-l-s0-nr,claude-opus-4-6,R07,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,96,4,0.00029,A
r2-m0-R07-l-s0-wr,claude-opus-4-6,R07,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,105,4,0.000313,A
r2-m0-R07-l-s1-nr,claude-opus-4-6,R07,labeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,96,4,0.00029,B
r2-m0-R07-l-s1-wr,claude-opus-4-6,R07,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,106,4,0.000315,B
r2-m0-R07-l-s2-nr,claude-opus-4-6,R07,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,96,4,0.00029,A
r2-m0-R07-l-s2-wr,claude-opus-4-6,R07,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,105,4,0.000313,A
r2-m0-R07-l-s3-nr,claude-opus-4-6,R07,labeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,96,4,0.00029,B
r2-m0-R07-l-s3-wr,claude-opus-4-6,R07,labeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,106,4,0.000315,B
r2-m0-R07-u-s0-nr,claude-opus-4-6,R07,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,81,5,0.000265,A
r2-m0-R07-u-s0-wr,claude-opus-4-6,R07,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,90,4,0.000275,A
r2-m0-R07-u-s1-nr,claude-opus-4-6,R07,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,81,4,0.000253,B
r2-m0-R07-u-s1-wr,claude-opus-4-6,R07,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,91,4,0.000278,B
r2-m0-R07-u-s2-nr,claude-opus-4-6,R07,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,81,5,0.000265,A
r2-m0-R07-u-s2-wr,claude-opus-4-6,R07,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,90,4,0.000275,A
r2-m0-R07-u-s3-nr,claude-opus-4-6,R07,unlabeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,81,4,0.000253,B
r2-m0-R07-u-s3-wr,claude-opus-4-6,R07,unlabeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,91,4,0.000278,B
r2-m0-R09-l-s0-nr,claude-opus-4-6,R09,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,99,4,0.000298,B
r2-m0-R09-l-s0-wr,claude-opus-4-6,R09,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,113,4,0.000333,B
r2-m0-R09-l-s1-nr,claude-opus-4-6,R09,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,99,4,0.000298,B
r2-m0-R09-l-s1-wr,claude-opus-4-6,R09,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,113,4,0.000333,A
r2-m0-R09-l-s2-nr,claude-opus-4-6,R09,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,99,4,0.000298,B
r2-m0-R09-l-s2-wr,claude-opus-4-6,R09,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,113,4,0.000333,B
r2-m0-R09-l-s3-nr,claude-opus-4-6,R09,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,99,4,0.000298,B
r2-m0-R09-l-s3-wr,claude-opus-4-6,R09,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,113,4,0.000333,A
r2-m0-R09-u-s0-nr,claude-opus-4-6,R09,unlabeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,84,4,0.00026,B
r2-m0-R09-u-s0-wr,claude-opus-4-6,R09,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,98,4,0.000295,B
r2-m0-R09-u-s1-nr,claude-opus-4-6,R09,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,84,4,0.00026,A
r2-m0-R09-u-s1-wr,claude-opus-4-6,R09,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,98,4,0.000295,A
r2-m0-R09-u-s2-nr,claude-opus-4-6,R09,unlabeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,84,4,0.00026,B
r2-m0-R09-u-s2-wr,claude-opus-4-6,R09,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,98,4,0.000295,B
r2-m0-R09-u-s3-nr,claude-opus-4-6,R09,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,84,4,0.00026,A
r2-m0-R09-u-s3-wr,claude-opus-4-6,R09,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,98,4,0.000295,A
r2-m0-R10-l-s0-nr,claude-opus-4-6,R10,labeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,105,4,0.000313,B
r2-m0-R10-l-s0-wr,claude-opus-4-6,R10,labeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,117,4,0.000342,B
r2-m0-R10-l-s1-nr,claude-opus-4-6,R10,labeled,1,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-opus-4-6,105,4,0.000313,A
r2-m0-R10-l-s1-wr,claude-opus-4-6,R10,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,117,4,0.000342,B
r2-m0-R10-l-s2-nr,claude-opus-4-6,R10,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,105,4,0.000313,B
r2-m0-R10-l-s2-wr,claude-opus-4-6,R10,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,117,4,0.000342,B
r2-m0-R10-l-s3-nr,claude-opus-4-6,R10,labeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-opus-4-6,105,4,0.000313,A
r2-m0-R10-l-s3-wr,claude-opus-4-6,R10,labeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,117,4,0.000342,B
r2-m0-R10-u-s0-nr,claude-opus-4-6,R10,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,90,4,0.000275,A
r2-m0-R10-u-s0-wr,claude-opus-4-6,R10,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,102,4,0.000305,A
r2-m0-R10-u-s1-nr,claude-opus-4-6,R10,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,90,4,0.000275,B
r2-m0-R10-u-s1-wr,claude-opus-4-6,R10,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,102,4,0.000305,B
r2-m0-R10-u-s2-nr,claude-opus-4-6,R10,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,90,4,0.000275,A
r2-m0-R10-u-s2-wr,claude-opus-4-6,R10,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,102,4,0.000305,A
r2-m0-R10-u-s3-nr,claude-opus-4-6,R10,unlabeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,90,4,0.000275,B
r2-m0-R10-u-s3-wr,claude-opus-4-6,R10,unlabeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,102,4,0.000305,B
r2-m0-R11-l-s0-nr,claude-opus-4-6,R11,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,98,4,0.000295,A
r2-m0-R11-l-s0-wr,claude-opus-4-6,R11,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,110,4,0.000325,B
r2-m0-R11-l-s1-nr,claude-opus-4-6,R11,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,98,4,0.000295,B
r2-m0-R11-l-s1-wr,claude-opus-4-6,R11,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,110,4,0.000325,B
r2-m0-R11-l-s2-nr,claude-opus-4-6,R11,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,98,4,0.000295,A
r2-m0-R11-l-s2-wr,claude-opus-4-6,R11,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,110,4,0.000325,B
r2-m0-R11-l-s3-nr,claude-opus-4-6,R11,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,98,4,0.000295,B
r2-m0-R11-l-s3-wr,claude-opus-4-6,R11,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,110,4,0.000325,B
r2-m0-R11-u-s0-nr,claude-opus-4-6,R11,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,81,4,0.000253,A
r2-m0-R11-u-s0-wr,claude-opus-4-6,R11,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,92,4,0.00028,A
r2-m0-R11-u-s1-nr,claude-opus-4-6,R11,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,83,4,0.000258,B
r2-m0-R11-u-s1-wr,claude-opus-4-6,R11,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,95,4,0.000287,A
r2-m0-R11-u-s2-nr,claude-opus-4-6,R11,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,81,4,0.000253,A
r2-m0-R11-u-s2-wr,claude-opus-4-6,R11,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,92,4,0.00028,A
r2-m0-R11-u-s3-nr,claude-opus-4-6,R11,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,83,4,0.000258,B
r2-m0-R11-u-s3-wr,claude-opus-4-6,R11,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,95,4,0.000287,A
r2-m0-R12-l-s0-nr,claude-opus-4-6,R12,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,97,4,0.000293,A
r2-m0-R12-l-s0-wr,claude-opus-4-6,R12,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,111,4,0.000327,B
r2-m0-R12-l-s1-nr,claude-opus-4-6,R12,labeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,98,4,0.000295,B
r2-m0-R12-l-s1-wr,claude-opus-4-6,R12,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,113,4,0.000333,B
r2-m0-R12-l-s2-nr,claude-opus-4-6,R12,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,97,4,0.000293,A
r2-m0-R12-l-s2-wr,claude-opus-4-6,R12,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,111,4,0.000327,B
r2-m0-R12-l-s3-nr,claude-opus-4-6,R12,labeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,98,4,0.000295,B
r2-m0-R12-l-s3-wr,claude-opus-4-6,R12,labeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,113,4,0.000333,B
r2-m0-R12-u-s0-nr,claude-opus-4-6,R12,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,83,4,0.000258,A
r2-m0-R12-u-s0-wr,claude-opus-4-6,R12,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,98,4,0.000295,A
r2-m0-R12-u-s1-nr,claude-opus-4-6,R12,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,82,4,0.000255,A
r2-m0-R12-u-s1-wr,claude-opus-4-6,R12,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,96,4,0.00029,A
r2-m0-R12-u-s2-nr,claude-opus-4-6,R12,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,83,4,0.000258,A
r2-m0-R12-u-s2-wr,claude-opus-4-6,R12,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,98,4,0.000295,A
r2-m0-R12-u-s3-nr,claude-opus-4-6,R12,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,82,4,0.000255,A
r2-m0-R12-u-s3-wr,claude-opus-4-6,R12,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,96,4,0.00029,A
r2-m0-R13-l-s0-nr,claude-opus-4-6,R13,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,99,4,0.000298,A
r2-m0-R13-l-s0-wr,claude-opus-4-6,R13,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,112,4,0.00033,A
r2-m0-R13-l-s1-nr,claude-opus-4-6,R13,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,99,4,0.000298,A
r2-m0-R13-l-s1-wr,claude-opus-4-6,R13,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,112,4,0.00033,A
r2-m0-R13-l-s2-nr,claude-opus-4-6,R13,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,99,4,0.000298,A
r2-m0-R13-l-s2-wr,claude-opus-4-6,R13,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,112,4,0.00033,A
r2-m0-R13-l-s3-nr,claude-opus-4-6,R13,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,99,4,0.000298,A
r2-m0-R13-l-s3-wr,claude-opus-4-6,R13,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,112,4,0.00033,A
r2-m0-R13-u-s0-nr,claude-opus-4-6,R13,unlabeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,84,4,0.00026,B
r2-m0-R13-u-s0-wr,claude-opus-4-6,R13,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,97,4,0.000293,B
r2-m0-R13-u-s1-nr,claude-opus-4-6,R13,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,84,4,0.00026,A
r2-m0-R13-u-s1-wr,claude-opus-4-6,R13,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,97,4,0.000293,A
r2-m0-R13-u-s2-nr,claude-opus-4-6,R13,unlabeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,84,4,0.00026,B
r2-m0-R13-u-s2-wr,claude-opus-4-6,R13,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,97,4,0.000293,B
r2-m0-R13-u-s3-nr,claude-opus-4-6,R13,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,84,4,0.00026,A
r2-m0-R13-u-s3-wr,claude-opus-4-6,R13,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,97,4,0.000293,A
r2-m0-R14-l-s0-nr,claude-opus-4-6,R14,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,90,4,0.000275,A
r2-m0-R14-l-s0-wr,claude-opus-4-6,R14,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,102,4,0.000305,A
r2-m0-R14-l-s1-nr,claude-opus-4-6,R14,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,90,4,0.000275,B
r2-m0-R14-l-s1-wr,claude-opus-4-6,R14,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,102,4,0.000305,B
r2-m0-R14-l-s2-nr,claude-opus-4-6,R14,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,90,4,0.000275,A
r2-m0-R14-l-s2-wr,claude-opus-4-6,R14,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,102,4,0.000305,A
r2-m0-R14-l-s3-nr,claude-opus-4-6,R14,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,90,4,0.000275,B
r2-m0-R14-l-s3-wr,claude-opus-4-6,R14,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,102,4,0.000305,B
r2-m0-R14-u-s0-nr,claude-opus-4-6,R14,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,75,4,0.000237,A
r2-m0-R14-u-s0-wr,claude-opus-4-6,R14,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,87,4,0.000267,A
r2-m0-R14-u-s1-nr,claude-opus-4-6,R14,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,75,4,0.000237,B
r2-m0-R14-u-s1-wr,claude-opus-4-6,R14,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,87,4,0.000267,B
r2-m0-R14-u-s2-nr,claude-opus-4-6,R14,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,75,4,0.000237,A
r2-m0-R14-u-s2-wr,claude-opus-4-6,R14,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,87,4,0.000267,A
r2-m0-R14-u-s3-nr,claude-opus-4-6,R14,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,75,4,0.000237,B
r2-m0-R14-u-s3-wr,claude-opus-4-6,R14,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,87,4,0.000267,B
r2-m0-R15-l-s0-nr,claude-opus-4-6,R15,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,103,4,0.000307,B
r2-m0-R15-l-s0-wr,claude-opus-4-6,R15,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,116,4,0.00034,B
r2-m0-R15-l-s1-nr,claude-opus-4-6,R15,labeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,103,4,0.000307,B
r2-m0-R15-l-s1-wr,claude-opus-4-6,R15,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,113,4,0.000333,B
r2-m0-R15-l-s2-nr,claude-opus-4-6,R15,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,103,4,0.000307,B
r2-m0-R15-l-s2-wr,claude-opus-4-6,R15,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,116,4,0.00034,B
r2-m0-R15-l-s3-nr,claude-opus-4-6,R15,labeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,103,4,0.000307,B
r2-m0-R15-l-s3-wr,claude-opus-4-6,R15,labeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,113,4,0.000333,B
r2-m0-R15-u-s0-nr,claude-opus-4-6,R15,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,88,4,0.00027,A
r2-m0-R15-u-s0-wr,claude-opus-4-6,R15,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,98,4,0.000295,A
r2-m0-R15-u-s1-nr,claude-opus-4-6,R15,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,88,4,0.00027,B
r2-m0-R15-u-s1-wr,claude-opus-4-6,R15,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,98,4,0.000295,B
r2-m0-R15-u-s2-nr,claude-opus-4-6,R15,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,88,4,0.00027,A
r2-m0-R15-u-s2-wr,claude-opus-4-6,R15,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,98,4,0.000295,A
r2-m0-R15-u-s3-nr,claude-opus-4-6,R15,unlabeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,88,4,0.00027,B
