custom_id,model,item,framing,sample,order,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r1-m0-R07-l-s2,claude-fable-5,R07,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,82,3,0.000485,A
r1-m0-R07-l-s3,claude-fable-5,R07,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,82,3,0.000485,B
r1-m0-R07-u-s0,claude-fable-5,R07,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,61,29,0.00103,A
r1-m0-R07-u-s1,claude-fable-5,R07,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,61,18,0.000755,B
r1-m0-R07-u-s2,claude-fable-5,R07,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,61,54,0.001655,A
r1-m0-R07-u-s3,claude-fable-5,R07,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,61,36,0.001205,B
r1-m0-R09-l-s0,claude-fable-5,R09,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,77,3,0.00046,A
r1-m0-R09-l-s1,claude-fable-5,R09,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,77,3,0.00046,B
r1-m0-R09-l-s2,claude-fable-5,R09,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,77,3,0.00046,A
r1-m0-R09-l-s3,claude-fable-5,R09,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,77,3,0.00046,B
r1-m0-R09-u-s0,claude-fable-5,R09,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,56,10,0.00053,A
r1-m0-R09-u-s1,claude-fable-5,R09,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,56,10,0.00053,B
r1-m0-R09-u-s2,claude-fable-5,R09,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,56,10,0.00053,A
r1-m0-R09-u-s3,claude-fable-5,R09,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,56,10,0.00053,B
r1-m0-R10-l-s0,claude-fable-5,R10,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,84,3,0.000495,B
r1-m0-R10-l-s1,claude-fable-5,R10,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,84,3,0.000495,A
r1-m0-R10-l-s2,claude-fable-5,R10,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,84,3,0.000495,B
r1-m0-R10-l-s3,claude-fable-5,R10,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,84,3,0.000495,A
r1-m0-R10-u-s0,claude-fable-5,R10,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,63,3,0.00039,B
r1-m0-R10-u-s1,claude-fable-5,R10,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,63,3,0.00039,A
r1-m0-R10-u-s2,claude-fable-5,R10,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,63,3,0.00039,B
r1-m0-R10-u-s3,claude-fable-5,R10,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,63,53,0.00164,A
r1-m0-R11-l-s0,claude-fable-5,R11,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,79,3,0.00047,B
r1-m0-R11-l-s1,claude-fable-5,R11,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,79,3,0.00047,B
r1-m0-R11-l-s2,claude-fable-5,R11,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,79,3,0.00047,B
r1-m0-R11-l-s3,claude-fable-5,R11,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,79,3,0.00047,B
r1-m0-R11-u-s0,claude-fable-5,R11,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,58,10,0.00054,B
r1-m0-R11-u-s1,claude-fable-5,R11,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,58,10,0.00054,B
r1-m0-R11-u-s2,claude-fable-5,R11,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,58,10,0.00054,B
r1-m0-R11-u-s3,claude-fable-5,R11,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,58,10,0.00054,B
r1-m0-R12-l-s0,claude-fable-5,R12,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,79,3,0.00047,A
r1-m0-R12-l-s1,claude-fable-5,R12,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,79,3,0.00047,B
r1-m0-R12-l-s2,claude-fable-5,R12,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,79,10,0.000645,A
r1-m0-R12-l-s3,claude-fable-5,R12,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,79,3,0.00047,B
r1-m0-R12-u-s0,claude-fable-5,R12,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,58,3,0.000365,A
r1-m0-R12-u-s1,claude-fable-5,R12,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,58,10,0.00054,B
r1-m0-R12-u-s2,claude-fable-5,R12,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,58,3,0.000365,A
r1-m0-R12-u-s3,claude-fable-5,R12,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,58,10,0.00054,B
r1-m0-R13-l-s0,claude-fable-5,R13,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,81,7,0.00058,A
r1-m0-R13-l-s1,claude-fable-5,R13,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,81,3,0.00048,B
r1-m0-R13-l-s2,claude-fable-5,R13,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,81,3,0.00048,A
r1-m0-R13-l-s3,claude-fable-5,R13,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,81,3,0.00048,B
r1-m0-R13-u-s0,claude-fable-5,R13,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,60,3,0.000375,A
r1-m0-R13-u-s1,claude-fable-5,R13,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,60,10,0.00055,B
r1-m0-R13-u-s2,claude-fable-5,R13,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,60,7,0.000475,A
r1-m0-R13-u-s3,claude-fable-5,R13,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,60,14,0.00065,B
r1-m0-R14-l-s0,claude-fable-5,R14,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,70,3,0.000425,A
r1-m0-R14-l-s1,claude-fable-5,R14,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,70,3,0.000425,B
r1-m0-R14-l-s2,claude-fable-5,R14,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,70,3,0.000425,A
r1-m0-R14-l-s3,claude-fable-5,R14,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,70,3,0.000425,B
r1-m0-R14-u-s0,claude-fable-5,R14,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,49,16,0.000645,A
r1-m0-R14-u-s1,claude-fable-5,R14,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,49,16,0.000645,B
r1-m0-R14-u-s2,claude-fable-5,R14,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,49,100,0.002745,A
r1-m0-R14-u-s3,claude-fable-5,R14,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,49,6,0.000395,B
r1-m0-R15-l-s0,claude-fable-5,R15,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,77,3,0.00046,B
r1-m0-R15-l-s1,claude-fable-5,R15,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,77,10,0.000635,B
r1-m0-R15-l-s2,claude-fable-5,R15,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,77,10,0.000635,B
r1-m0-R15-l-s3,claude-fable-5,R15,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,77,10,0.000635,B
r1-m0-R15-u-s0,claude-fable-5,R15,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,56,10,0.00053,B
r1-m0-R15-u-s1,claude-fable-5,R15,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,56,10,0.00053,B
r1-m0-R15-u-s2,claude-fable-5,R15,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,56,10,0.00053,B
r1-m0-R15-u-s3,claude-fable-5,R15,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,56,10,0.00053,B
r1-m0-R17-l-s0,claude-fable-5,R17,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,75,3,0.00045,A
r1-m0-R17-l-s1,claude-fable-5,R17,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,75,3,0.00045,A
r1-m0-R17-l-s2,claude-fable-5,R17,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,75,3,0.00045,A
r1-m0-R17-l-s3,claude-fable-5,R17,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,75,10,0.000625,A
r1-m0-R17-u-s0,claude-fable-5,R17,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,54,3,0.000345,A
r1-m0-R17-u-s1,claude-fable-5,R17,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,54,10,0.00052,B
r1-m0-R17-u-s2,claude-fable-5,R17,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,54,3,0.000345,A
r1-m0-R17-u-s3,claude-fable-5,R17,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,54,10,0.00052,B
r1-m0-R18-l-s0,claude-fable-5,R18,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,84,3,0.000495,B
r1-m0-R18-l-s1,claude-fable-5,R18,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,84,3,0.000495,A
r1-m0-R18-l-s2,claude-fable-5,R18,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,84,3,0.000495,B
r1-m0-R18-l-s3,claude-fable-5,R18,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,84,3,0.000495,A
r1-m0-R18-u-s0,claude-fable-5,R18,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,63,3,0.00039,B
r1-m0-R18-u-s1,claude-fable-5,R18,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,63,3,0.00039,A
r1-m0-R18-u-s2,claude-fable-5,R18,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,63,3,0.00039,B
r1-m0-R18-u-s3,claude-fable-5,R18,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,63,3,0.00039,A
r1-m0-R19-l-s0,claude-fable-5,R19,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,72,3,0.000435,A
r1-m0-R19-l-s1,claude-fable-5,R19,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,3,0.000435,B
r1-m0-R19-l-s2,claude-fable-5,R19,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,72,10,0.00061,A
r1-m0-R19-l-s3,claude-fable-5,R19,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,3,0.000435,B
r1-m0-R19-u-s0,claude-fable-5,R19,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,51,16,0.000655,A
r1-m0-R19-u-s1,claude-fable-5,R19,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,51,10,0.000505,B
r1-m0-R19-u-s2,claude-fable-5,R19,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,51,30,0.001005,A
r1-m0-R19-u-s3,claude-fable-5,R19,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,51,19,0.00073,B
r1-m0-R20-l-s0,claude-fable-5,R20,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,79,3,0.00047,A
r1-m0-R20-l-s1,claude-fable-5,R20,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,79,3,0.00047,B
r1-m0-R20-l-s2,claude-fable-5,R20,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,79,3,0.00047,A
r1-m0-R20-l-s3,claude-fable-5,R20,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,79,3,0.00047,B
r1-m0-R20-u-s0,claude-fable-5,R20,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,58,10,0.00054,B
r1-m0-R20-u-s1,claude-fable-5,R20,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,58,10,0.00054,A
r1-m0-R20-u-s2,claude-fable-5,R20,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,58,10,0.00054,B
r1-m0-R20-u-s3,claude-fable-5,R20,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,58,10,0.00054,A
r1-m0-R21-l-s0,claude-fable-5,R21,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,76,3,0.000455,A
r1-m0-R21-l-s1,claude-fable-5,R21,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,76,3,0.000455,B
r1-m0-R21-l-s2,claude-fable-5,R21,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,76,3,0.000455,A
r1-m0-R21-l-s3,claude-fable-5,R21,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,76,3,0.000455,B
r1-m0-R21-u-s0,claude-fable-5,R21,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,55,10,0.000525,A
r1-m0-R21-u-s1,claude-fable-5,R21,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,55,6,0.000425,B
r1-m0-R21-u-s2,claude-fable-5,R21,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,55,3,0.00035,A
r1-m0-R21-u-s3,claude-fable-5,R21,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,55,6,0.000425,B
r1-m0-R22-l-s0,claude-fable-5,R22,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,83,3,0.00049,B
r1-m0-R22-l-s1,claude-fable-5,R22,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,83,3,0.00049,A
r1-m0-R22-l-s2,claude-fable-5,R22,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,83,3,0.00049,B
r1-m0-R22-l-s3,claude-fable-5,R22,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,83,3,0.00049,A
r1-m0-R22-u-s0,claude-fable-5,R22,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,62,3,0.000385,B
r1-m0-R22-u-s1,claude-fable-5,R22,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,62,10,0.00056,A
r1-m0-R22-u-s2,claude-fable-5,R22,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,62,3,0.000385,B
r1-m0-R22-u-s3,claude-fable-5,R22,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,62,10,0.00056,A
r1-m0-R25-l-s0,claude-fable-5,R25,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,72,3,0.000435,B
r1-m0-R25-l-s1,claude-fable-5,R25,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,3,0.000435,B
r1-m0-R25-l-s2,claude-fable-5,R25,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,72,3,0.000435,B
r1-m0-R25-l-s3,claude-fable-5,R25,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,3,0.000435,B
r1-m0-R25-u-s0,claude-fable-5,R25,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,51,10,0.000505,B
r1-m0-R25-u-s1,claude-fable-5,R25,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,51,10,0.000505,B
r1-m0-R25-u-s2,claude-fable-5,R25,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,51,10,0.000505,B
r1-m0-R25-u-s3,claude-fable-5,R25,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,51,10,0.000505,B
r1-m0-R27-l-s0,claude-fable-5,R27,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,82,3,0.000485,A
r1-m0-R27-l-s1,claude-fable-5,R27,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,82,10,0.00066,B
r1-m0-R27-l-s2,claude-fable-5,R27,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,82,10,0.00066,A
r1-m0-R27-l-s3,claude-fable-5,R27,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,82,10,0.00066,B
r1-m0-R27-u-s0,claude-fable-5,R27,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,61,10,0.000555,A
r1-m0-R27-u-s1,claude-fable-5,R27,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,61,10,0.000555,B
r1-m0-R27-u-s2,claude-fable-5,R27,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,61,10,0.000555,A
r1-m0-R27-u-s3,claude-fable-5,R27,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,61,10,0.000555,B
r1-m0-R28-l-s0,claude-fable-5,R28,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,79,3,0.00047,A
r1-m0-R28-l-s1,claude-fable-5,R28,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,79,3,0.00047,B
r1-m0-R28-l-s2,claude-fable-5,R28,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,79,3,0.00047,A
r1-m0-R28-l-s3,claude-fable-5,R28,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,79,3,0.00047,B
r1-m0-R28-u-s0,claude-fable-5,R28,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,58,3,0.000365,A
r1-m0-R28-u-s1,claude-fable-5,R28,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,58,10,0.00054,B
r1-m0-R28-u-s2,claude-fable-5,R28,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,58,3,0.000365,A
r1-m0-R28-u-s3,claude-fable-5,R28,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,58,10,0.00054,B
r1-m0-R29-l-s0,claude-fable-5,R29,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,77,10,0.000635,B
r1-m0-R29-l-s1,claude-fable-5,R29,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,77,3,0.00046,A
r1-m0-R29-l-s2,claude-fable-5,R29,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,77,3,0.00046,B
r1-m0-R29-l-s3,claude-fable-5,R29,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,77,10,0.000635,A
r1-m0-R29-u-s0,claude-fable-5,R29,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,56,10,0.00053,B
r1-m0-R29-u-s1,claude-fable-5,R29,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,56,10,0.00053,A
r1-m0-R29-u-s2,claude-fable-5,R29,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,56,10,0.00053,B
r1-m0-R29-u-s3,claude-fable-5,R29,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,56,10,0.00053,A
r1-m0-R36-l-s0,claude-fable-5,R36,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,72,10,0.00061,A
r1-m0-R36-l-s1,claude-fable-5,R36,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,3,0.000435,B
r1-m0-R36-l-s2,claude-fable-5,R36,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,72,10,0.00061,A
r1-m0-R36-l-s3,claude-fable-5,R36,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,10,0.00061,B
r1-m0-R36-u-s0,claude-fable-5,R36,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,51,10,0.000505,A
r1-m0-R36-u-s1,claude-fable-5,R36,unlabeled,1,BA,unreadable,succeeded,end_turn,,,claude-fable-5,51,102,0.002805,"B

Deep red conveys emotional intensity and passion, which suits poetry well and stands out better on shelves. That said, if your collection is quiet, minimalist, or meditative in tone, pale gray could actually be the stronger match — cover color works best when it reflects the poems themselves."
r1-m0-R36-u-s2,claude-fable-5,R36,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,51,11,0.00053,A
r1-m0-R36-u-s3,claude-fable-5,R36,unlabeled,3,BA,unreadable,succeeded,end_turn,,,claude-fable-5,51,82,0.002305,"B

Deep red conveys emotional intensity and passion, which suits poetry well and stands out on a shelf. (Though if your collection is quiet, minimalist, or melancholic, pale gray could arguably fit better.)"
r1-m0-R37-l-s0,claude-fable-5,R37,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,87,3,0.00051,A
r1-m0-R37-l-s1,claude-fable-5,R37,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,87,3,0.00051,B
r1-m0-R37-l-s2,claude-fable-5,R37,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,87,3,0.00051,A
r1-m0-R37-l-s3,claude-fable-5,R37,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,87,3,0.00051,B
r1-m0-R37-u-s0,claude-fable-5,R37,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,66,3,0.000405,A
r1-m0-R37-u-s1,claude-fable-5,R37,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,66,3,0.000405,B
r1-m0-R37-u-s2,claude-fable-5,R37,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,66,3,0.000405,A
r1-m0-R37-u-s3,claude-fable-5,R37,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,66,3,0.000405,B
r1-m0-R39-l-s0,claude-fable-5,R39,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,66,10,0.00058,A
r1-m0-R39-l-s1,claude-fable-5,R39,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,66,10,0.00058,B
r1-m0-R39-l-s2,claude-fable-5,R39,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,66,10,0.00058,A
r1-m0-R39-l-s3,claude-fable-5,R39,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,66,10,0.00058,B
r1-m0-R39-u-s0,claude-fable-5,R39,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,45,16,0.000625,A
r1-m0-R39-u-s1,claude-fable-5,R39,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,45,20,0.000725,B
r1-m0-R39-u-s2,claude-fable-5,R39,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,45,15,0.0006,A
r1-m0-R39-u-s3,claude-fable-5,R39,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,45,15,0.0006,B
r1-m0-R41-l-s0,claude-fable-5,R41,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,86,10,0.00068,B
r1-m0-R41-l-s1,claude-fable-5,R41,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,86,10,0.00068,A
r1-m0-R41-l-s2,claude-fable-5,R41,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,86,3,0.000505,B
r1-m0-R41-l-s3,claude-fable-5,R41,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,86,10,0.00068,A
r1-m0-R41-u-s0,claude-fable-5,R41,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,65,10,0.000575,B
r1-m0-R41-u-s1,claude-fable-5,R41,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,65,10,0.000575,B
r1-m0-R41-u-s2,claude-fable-5,R41,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,65,10,0.000575,B
r1-m0-R41-u-s3,claude-fable-5,R41,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,65,10,0.000575,B
r1-m0-R42-l-s0,claude-fable-5,R42,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,85,3,0.0005,B
