custom_id,model,item,framing,sample,order,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r1-m0-Q41-u-s1,claude-sonnet-4-6,Q41,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,42,4,9.3e-05,B
r1-m0-Q41-u-s2,claude-sonnet-4-6,Q41,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,42,4,9.3e-05,B
r1-m0-Q41-u-s3,claude-sonnet-4-6,Q41,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,42,4,9.3e-05,B
r1-m0-Q45-l-s0,claude-sonnet-4-6,Q45,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,64,4,0.000126,B
r1-m0-Q45-l-s1,claude-sonnet-4-6,Q45,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,64,4,0.000126,B
r1-m0-Q45-l-s2,claude-sonnet-4-6,Q45,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,64,4,0.000126,B
r1-m0-Q45-l-s3,claude-sonnet-4-6,Q45,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,64,4,0.000126,B
r1-m0-Q45-u-s0,claude-sonnet-4-6,Q45,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,49,4,0.000103,B
r1-m0-Q45-u-s1,claude-sonnet-4-6,Q45,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,49,4,0.000103,A
r1-m0-Q45-u-s2,claude-sonnet-4-6,Q45,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,49,4,0.000103,B
r1-m0-Q45-u-s3,claude-sonnet-4-6,Q45,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,49,4,0.000103,A
r1-m0-Q51-l-s0,claude-sonnet-4-6,Q51,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,61,4,0.000121,B
r1-m0-Q51-l-s1,claude-sonnet-4-6,Q51,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,61,4,0.000121,B
r1-m0-Q51-l-s2,claude-sonnet-4-6,Q51,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,61,4,0.000121,B
r1-m0-Q51-l-s3,claude-sonnet-4-6,Q51,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,61,4,0.000121,B
r1-m0-Q51-u-s0,claude-sonnet-4-6,Q51,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,46,4,9.9e-05,B
r1-m0-Q51-u-s1,claude-sonnet-4-6,Q51,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,46,4,9.9e-05,B
r1-m0-Q51-u-s2,claude-sonnet-4-6,Q51,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,46,4,9.9e-05,B
r1-m0-Q51-u-s3,claude-sonnet-4-6,Q51,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,46,4,9.9e-05,B
r1-m0-Q57-l-s0,claude-sonnet-4-6,Q57,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,59,4,0.000118,B
r1-m0-Q57-l-s1,claude-sonnet-4-6,Q57,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,59,4,0.000118,B
r1-m0-Q57-l-s2,claude-sonnet-4-6,Q57,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,59,4,0.000118,B
r1-m0-Q57-l-s3,claude-sonnet-4-6,Q57,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,59,4,0.000118,B
r1-m0-Q57-u-s0,claude-sonnet-4-6,Q57,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,44,4,9.6e-05,B
r1-m0-Q57-u-s1,claude-sonnet-4-6,Q57,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,44,4,9.6e-05,B
r1-m0-Q57-u-s2,claude-sonnet-4-6,Q57,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,44,4,9.6e-05,B
r1-m0-Q57-u-s3,claude-sonnet-4-6,Q57,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,44,4,9.6e-05,B
r1-m1-Q02-l-s0,claude-sonnet-5,Q02,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,73,3,8.8e-05,B
r1-m1-Q02-l-s1,claude-sonnet-5,Q02,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,73,3,8.8e-05,B
r1-m1-Q02-l-s2,claude-sonnet-5,Q02,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,73,3,8.8e-05,A
r1-m1-Q02-l-s3,claude-sonnet-5,Q02,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,73,3,8.8e-05,B
r1-m1-Q02-u-s0,claude-sonnet-5,Q02,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,52,3,6.7e-05,A
r1-m1-Q02-u-s1,claude-sonnet-5,Q02,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,52,3,6.7e-05,B
r1-m1-Q02-u-s2,claude-sonnet-5,Q02,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,52,3,6.7e-05,A
r1-m1-Q02-u-s3,claude-sonnet-5,Q02,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,52,3,6.7e-05,B
r1-m1-Q06-l-s0,claude-sonnet-5,Q06,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,90,3,0.000105,B
r1-m1-Q06-l-s1,claude-sonnet-5,Q06,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,90,3,0.000105,B
r1-m1-Q06-l-s2,claude-sonnet-5,Q06,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,90,3,0.000105,B
r1-m1-Q06-l-s3,claude-sonnet-5,Q06,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,90,3,0.000105,B
r1-m1-Q06-u-s0,claude-sonnet-5,Q06,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,69,3,8.4e-05,B
r1-m1-Q06-u-s1,claude-sonnet-5,Q06,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,69,3,8.4e-05,A
r1-m1-Q06-u-s2,claude-sonnet-5,Q06,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,69,3,8.4e-05,B
r1-m1-Q06-u-s3,claude-sonnet-5,Q06,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,69,3,8.4e-05,B
r1-m1-Q12-l-s0,claude-sonnet-5,Q12,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,79,3,9.4e-05,B
r1-m1-Q12-l-s1,claude-sonnet-5,Q12,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,79,3,9.4e-05,A
r1-m1-Q12-l-s2,claude-sonnet-5,Q12,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,79,3,9.4e-05,B
r1-m1-Q12-l-s3,claude-sonnet-5,Q12,labeled,3,BA,canceled,canceled,,,,,,,0,
r1-m1-Q12-u-s0,claude-sonnet-5,Q12,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,58,3,7.3e-05,B
r1-m1-Q12-u-s1,claude-sonnet-5,Q12,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,58,3,7.3e-05,A
r1-m1-Q12-u-s2,claude-sonnet-5,Q12,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,58,3,7.3e-05,B
r1-m1-Q12-u-s3,claude-sonnet-5,Q12,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,58,3,7.3e-05,A
r1-m1-Q17-l-s0,claude-sonnet-5,Q17,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,84,3,9.9e-05,B
r1-m1-Q17-l-s1,claude-sonnet-5,Q17,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,84,3,9.9e-05,B
r1-m1-Q17-l-s2,claude-sonnet-5,Q17,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,84,3,9.9e-05,B
r1-m1-Q17-l-s3,claude-sonnet-5,Q17,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,84,3,9.9e-05,B
r1-m1-Q17-u-s0,claude-sonnet-5,Q17,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,63,3,7.8e-05,B
r1-m1-Q17-u-s1,claude-sonnet-5,Q17,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,63,3,7.8e-05,A
r1-m1-Q17-u-s2,claude-sonnet-5,Q17,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,63,3,7.8e-05,B
r1-m1-Q17-u-s3,claude-sonnet-5,Q17,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,63,3,7.8e-05,A
r1-m1-Q21-l-s0,claude-sonnet-5,Q21,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,70,3,8.5e-05,A
r1-m1-Q21-l-s1,claude-sonnet-5,Q21,labeled,1,BA,canceled,canceled,,,,,,,0,
r1-m1-Q21-l-s2,claude-sonnet-5,Q21,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,70,3,8.5e-05,A
r1-m1-Q21-l-s3,claude-sonnet-5,Q21,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,70,3,8.5e-05,B
r1-m1-Q21-u-s0,claude-sonnet-5,Q21,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,49,3,6.4e-05,A
r1-m1-Q21-u-s1,claude-sonnet-5,Q21,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,49,3,6.4e-05,B
r1-m1-Q21-u-s2,claude-sonnet-5,Q21,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,49,3,6.4e-05,A
r1-m1-Q21-u-s3,claude-sonnet-5,Q21,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,49,3,6.4e-05,B
r1-m1-Q26-l-s0,claude-sonnet-5,Q26,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,82,3,9.7e-05,A
r1-m1-Q26-l-s1,claude-sonnet-5,Q26,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,82,3,9.7e-05,B
r1-m1-Q26-l-s2,claude-sonnet-5,Q26,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,82,3,9.7e-05,B
r1-m1-Q26-l-s3,claude-sonnet-5,Q26,labeled,3,BA,canceled,canceled,,,,,,,0,
r1-m1-Q26-u-s0,claude-sonnet-5,Q26,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,61,3,7.6e-05,B
r1-m1-Q26-u-s1,claude-sonnet-5,Q26,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,61,3,7.6e-05,B
r1-m1-Q26-u-s2,claude-sonnet-5,Q26,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,61,3,7.6e-05,B
r1-m1-Q26-u-s3,claude-sonnet-5,Q26,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,61,3,7.6e-05,B
r1-m1-Q31-l-s0,claude-sonnet-5,Q31,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,72,3,8.7e-05,B
r1-m1-Q31-l-s1,claude-sonnet-5,Q31,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,72,3,8.7e-05,A
r1-m1-Q31-l-s2,claude-sonnet-5,Q31,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,72,3,8.7e-05,B
r1-m1-Q31-l-s3,claude-sonnet-5,Q31,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,72,3,8.7e-05,A
r1-m1-Q31-u-s0,claude-sonnet-5,Q31,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,51,3,6.6e-05,B
r1-m1-Q31-u-s1,claude-sonnet-5,Q31,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,51,3,6.6e-05,A
r1-m1-Q31-u-s2,claude-sonnet-5,Q31,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,51,3,6.6e-05,B
r1-m1-Q31-u-s3,claude-sonnet-5,Q31,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-sonnet-5,51,3,6.6e-05,A
r1-m1-Q37-l-s0,claude-sonnet-5,Q37,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,75,3,9e-05,A
r1-m1-Q37-l-s1,claude-sonnet-5,Q37,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,75,3,9e-05,B
r1-m1-Q37-l-s2,claude-sonnet-5,Q37,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,75,3,9e-05,A
r1-m1-Q37-l-s3,claude-sonnet-5,Q37,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,75,3,9e-05,B
r1-m1-Q37-u-s0,claude-sonnet-5,Q37,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,54,3,6.9e-05,A
r1-m1-Q37-u-s1,claude-sonnet-5,Q37,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,54,3,6.9e-05,B
r1-m1-Q37-u-s2,claude-sonnet-5,Q37,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,54,3,6.9e-05,A
r1-m1-Q37-u-s3,claude-sonnet-5,Q37,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,54,3,6.9e-05,B
r1-m1-Q41-l-s0,claude-sonnet-5,Q41,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,70,3,8.5e-05,B
r1-m1-Q41-l-s1,claude-sonnet-5,Q41,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,70,3,8.5e-05,B
r1-m1-Q41-l-s2,claude-sonnet-5,Q41,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,70,3,8.5e-05,B
r1-m1-Q41-l-s3,claude-sonnet-5,Q41,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,70,3,8.5e-05,B
r1-m1-Q41-u-s0,claude-sonnet-5,Q41,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,49,3,6.4e-05,B
r1-m1-Q41-u-s1,claude-sonnet-5,Q41,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,49,3,6.4e-05,B
r1-m1-Q41-u-s2,claude-sonnet-5,Q41,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-sonnet-5,49,3,6.4e-05,B
r1-m1-Q41-u-s3,claude-sonnet-5,Q41,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,49,3,6.4e-05,B
r1-m1-Q45-l-s0,claude-sonnet-5,Q45,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,80,3,9.5e-05,A
r1-m1-Q45-l-s1,claude-sonnet-5,Q45,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,80,3,9.5e-05,B
r1-m1-Q45-l-s2,claude-sonnet-5,Q45,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,80,3,9.5e-05,A
r1-m1-Q45-l-s3,claude-sonnet-5,Q45,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-sonnet-5,80,3,9.5e-05,B
r1-m1-Q45-u-s0,claude-sonnet-5,Q45,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-sonnet-5,59,3,7.4e-05,A
