custom_id,model,item,framing,sample,order,condition,initial_choice,flipped,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r2-m0-Q05-u-s2-nr,claude-opus-4-6,Q05,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,107,4,0.000318,A
r2-m0-Q05-u-s2-wr,claude-opus-4-6,Q05,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-opus-4-6,118,4,0.000345,A
r2-m0-Q05-u-s3-nr,claude-opus-4-6,Q05,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,108,4,0.00032,A
r2-m0-Q05-u-s3-wr,claude-opus-4-6,Q05,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,123,4,0.000358,A
r2-m0-Q06-l-s0-nr,claude-opus-4-6,Q06,labeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,112,4,0.00033,B
r2-m0-Q06-l-s0-wr,claude-opus-4-6,Q06,labeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,126,4,0.000365,B
r2-m0-Q06-l-s1-nr,claude-opus-4-6,Q06,labeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,112,4,0.00033,B
r2-m0-Q06-l-s1-wr,claude-opus-4-6,Q06,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,126,4,0.000365,B
r2-m0-Q06-l-s2-nr,claude-opus-4-6,Q06,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,112,4,0.00033,B
r2-m0-Q06-l-s2-wr,claude-opus-4-6,Q06,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,126,4,0.000365,B
r2-m0-Q06-l-s3-nr,claude-opus-4-6,Q06,labeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,112,4,0.00033,B
r2-m0-Q06-l-s3-wr,claude-opus-4-6,Q06,labeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,126,4,0.000365,B
r2-m0-Q06-u-s0-nr,claude-opus-4-6,Q06,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,97,4,0.000293,B
r2-m0-Q06-u-s0-wr,claude-opus-4-6,Q06,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,111,4,0.000327,B
r2-m0-Q06-u-s1-nr,claude-opus-4-6,Q06,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,97,4,0.000293,B
r2-m0-Q06-u-s1-wr,claude-opus-4-6,Q06,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,111,4,0.000327,B
r2-m0-Q06-u-s2-nr,claude-opus-4-6,Q06,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,97,4,0.000293,B
r2-m0-Q06-u-s2-wr,claude-opus-4-6,Q06,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,111,4,0.000327,B
r2-m0-Q06-u-s3-nr,claude-opus-4-6,Q06,unlabeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,97,4,0.000293,B
r2-m0-Q06-u-s3-wr,claude-opus-4-6,Q06,unlabeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,111,4,0.000327,B
r2-m0-Q08-l-s0-nr,claude-opus-4-6,Q08,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,94,4,0.000285,A
r2-m0-Q08-l-s0-wr,claude-opus-4-6,Q08,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,104,4,0.00031,A
r2-m0-Q08-l-s1-nr,claude-opus-4-6,Q08,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,94,4,0.000285,A
r2-m0-Q08-l-s1-wr,claude-opus-4-6,Q08,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,104,4,0.00031,B
r2-m0-Q08-l-s2-nr,claude-opus-4-6,Q08,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,94,4,0.000285,A
r2-m0-Q08-l-s2-wr,claude-opus-4-6,Q08,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,104,4,0.00031,A
r2-m0-Q08-l-s3-nr,claude-opus-4-6,Q08,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,94,4,0.000285,A
r2-m0-Q08-l-s3-wr,claude-opus-4-6,Q08,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,104,4,0.00031,B
r2-m0-Q08-u-s0-nr,claude-opus-4-6,Q08,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,79,4,0.000247,A
r2-m0-Q08-u-s0-wr,claude-opus-4-6,Q08,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,89,4,0.000273,B
r2-m0-Q08-u-s1-nr,claude-opus-4-6,Q08,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,79,4,0.000247,B
r2-m0-Q08-u-s1-wr,claude-opus-4-6,Q08,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,89,4,0.000273,B
r2-m0-Q08-u-s2-nr,claude-opus-4-6,Q08,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,79,4,0.000247,A
r2-m0-Q08-u-s2-wr,claude-opus-4-6,Q08,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,89,4,0.000273,B
r2-m0-Q08-u-s3-nr,claude-opus-4-6,Q08,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,79,4,0.000247,B
r2-m0-Q08-u-s3-wr,claude-opus-4-6,Q08,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,89,4,0.000273,B
r2-m0-Q09-l-s0-nr,claude-opus-4-6,Q09,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,99,4,0.000298,A
r2-m0-Q09-l-s0-wr,claude-opus-4-6,Q09,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,114,4,0.000335,A
r2-m0-Q09-l-s1-nr,claude-opus-4-6,Q09,labeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,97,4,0.000293,B
r2-m0-Q09-l-s1-wr,claude-opus-4-6,Q09,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,110,4,0.000325,B
r2-m0-Q09-l-s2-nr,claude-opus-4-6,Q09,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,99,4,0.000298,A
r2-m0-Q09-l-s2-wr,claude-opus-4-6,Q09,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,114,4,0.000335,A
r2-m0-Q09-l-s3-nr,claude-opus-4-6,Q09,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,99,4,0.000298,B
r2-m0-Q09-l-s3-wr,claude-opus-4-6,Q09,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,114,4,0.000335,B
r2-m0-Q09-u-s0-nr,claude-opus-4-6,Q09,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,84,4,0.00026,A
r2-m0-Q09-u-s0-wr,claude-opus-4-6,Q09,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,99,4,0.000298,B
r2-m0-Q09-u-s1-nr,claude-opus-4-6,Q09,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,84,4,0.00026,B
r2-m0-Q09-u-s1-wr,claude-opus-4-6,Q09,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,99,4,0.000298,A
r2-m0-Q09-u-s2-nr,claude-opus-4-6,Q09,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,84,4,0.00026,A
r2-m0-Q09-u-s2-wr,claude-opus-4-6,Q09,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,99,4,0.000298,B
r2-m0-Q09-u-s3-nr,claude-opus-4-6,Q09,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,84,4,0.00026,B
r2-m0-Q09-u-s3-wr,claude-opus-4-6,Q09,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,99,4,0.000298,B
r2-m0-Q10-l-s0-nr,claude-opus-4-6,Q10,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,87,4,0.000267,A
r2-m0-Q10-l-s0-wr,claude-opus-4-6,Q10,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,100,4,0.0003,A
r2-m0-Q10-l-s1-nr,claude-opus-4-6,Q10,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,87,4,0.000267,B
r2-m0-Q10-l-s1-wr,claude-opus-4-6,Q10,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,100,4,0.0003,B
r2-m0-Q10-l-s2-nr,claude-opus-4-6,Q10,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,87,4,0.000267,A
r2-m0-Q10-l-s2-wr,claude-opus-4-6,Q10,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,100,4,0.0003,A
r2-m0-Q10-l-s3-nr,claude-opus-4-6,Q10,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,87,4,0.000267,B
r2-m0-Q10-l-s3-wr,claude-opus-4-6,Q10,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,100,4,0.0003,B
r2-m0-Q10-u-s0-nr,claude-opus-4-6,Q10,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,72,4,0.00023,A
r2-m0-Q10-u-s0-wr,claude-opus-4-6,Q10,unlabeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,85,4,0.000262,A
r2-m0-Q10-u-s1-nr,claude-opus-4-6,Q10,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,72,4,0.00023,B
r2-m0-Q10-u-s1-wr,claude-opus-4-6,Q10,unlabeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,85,4,0.000262,B
r2-m0-Q10-u-s2-nr,claude-opus-4-6,Q10,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,72,4,0.00023,A
r2-m0-Q10-u-s2-wr,claude-opus-4-6,Q10,unlabeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,85,4,0.000262,A
r2-m0-Q10-u-s3-nr,claude-opus-4-6,Q10,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,72,4,0.00023,B
r2-m0-Q10-u-s3-wr,claude-opus-4-6,Q10,unlabeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,85,4,0.000262,B
r2-m0-Q12-l-s0-nr,claude-opus-4-6,Q12,labeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,96,4,0.00029,B
r2-m0-Q12-l-s0-wr,claude-opus-4-6,Q12,labeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,111,4,0.000327,B
r2-m0-Q12-l-s1-nr,claude-opus-4-6,Q12,labeled,1,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-opus-4-6,96,4,0.00029,A
r2-m0-Q12-l-s1-wr,claude-opus-4-6,Q12,labeled,1,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-opus-4-6,111,4,0.000327,A
r2-m0-Q12-l-s2-nr,claude-opus-4-6,Q12,labeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,96,4,0.00029,B
r2-m0-Q12-l-s2-wr,claude-opus-4-6,Q12,labeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,111,4,0.000327,B
r2-m0-Q12-l-s3-nr,claude-opus-4-6,Q12,labeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-opus-4-6,96,4,0.00029,A
r2-m0-Q12-l-s3-wr,claude-opus-4-6,Q12,labeled,3,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-opus-4-6,111,21,0.00054,A
r2-m0-Q12-u-s0-nr,claude-opus-4-6,Q12,unlabeled,0,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,81,4,0.000253,B
r2-m0-Q12-u-s0-wr,claude-opus-4-6,Q12,unlabeled,0,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,96,4,0.00029,B
r2-m0-Q12-u-s1-nr,claude-opus-4-6,Q12,unlabeled,1,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-opus-4-6,81,4,0.000253,A
r2-m0-Q12-u-s1-wr,claude-opus-4-6,Q12,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,96,25,0.000553,B
r2-m0-Q12-u-s2-nr,claude-opus-4-6,Q12,unlabeled,2,AB,no_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,81,4,0.000253,B
r2-m0-Q12-u-s2-wr,claude-opus-4-6,Q12,unlabeled,2,AB,with_reason,b,0,ok,succeeded,end_turn,B,b,claude-opus-4-6,96,4,0.00029,B
r2-m0-Q12-u-s3-nr,claude-opus-4-6,Q12,unlabeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-opus-4-6,81,4,0.000253,A
r2-m0-Q12-u-s3-wr,claude-opus-4-6,Q12,unlabeled,3,BA,with_reason,b,0,ok,succeeded,end_turn,A,b,claude-opus-4-6,96,25,0.000553,A
r2-m0-Q15-l-s0-nr,claude-opus-4-6,Q15,labeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,96,4,0.00029,A
r2-m0-Q15-l-s0-wr,claude-opus-4-6,Q15,labeled,0,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,109,4,0.000322,A
r2-m0-Q15-l-s1-nr,claude-opus-4-6,Q15,labeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,96,4,0.00029,B
r2-m0-Q15-l-s1-wr,claude-opus-4-6,Q15,labeled,1,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,109,4,0.000322,B
r2-m0-Q15-l-s2-nr,claude-opus-4-6,Q15,labeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,96,4,0.00029,A
r2-m0-Q15-l-s2-wr,claude-opus-4-6,Q15,labeled,2,AB,with_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,109,4,0.000322,A
r2-m0-Q15-l-s3-nr,claude-opus-4-6,Q15,labeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,96,4,0.00029,B
r2-m0-Q15-l-s3-wr,claude-opus-4-6,Q15,labeled,3,BA,with_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,109,4,0.000322,B
r2-m0-Q15-u-s0-nr,claude-opus-4-6,Q15,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,81,4,0.000253,A
r2-m0-Q15-u-s0-wr,claude-opus-4-6,Q15,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,94,4,0.000285,B
r2-m0-Q15-u-s1-nr,claude-opus-4-6,Q15,unlabeled,1,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,81,4,0.000253,B
r2-m0-Q15-u-s1-wr,claude-opus-4-6,Q15,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,94,4,0.000285,A
r2-m0-Q15-u-s2-nr,claude-opus-4-6,Q15,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-opus-4-6,81,4,0.000253,A
r2-m0-Q15-u-s2-wr,claude-opus-4-6,Q15,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,94,4,0.000285,B
r2-m0-Q15-u-s3-nr,claude-opus-4-6,Q15,unlabeled,3,BA,no_reason,a,0,ok,succeeded,end_turn,B,a,claude-opus-4-6,81,4,0.000253,B
r2-m0-Q15-u-s3-wr,claude-opus-4-6,Q15,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-opus-4-6,94,4,0.000285,A
r2-m0-Q17-l-s0-nr,claude-opus-4-6,Q17,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,112,4,0.00033,B
r2-m0-Q17-l-s0-wr,claude-opus-4-6,Q17,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,127,4,0.000367,B
r2-m0-Q17-l-s1-nr,claude-opus-4-6,Q17,labeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,108,4,0.00032,B
r2-m0-Q17-l-s1-wr,claude-opus-4-6,Q17,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,119,4,0.000347,B
r2-m0-Q17-l-s2-nr,claude-opus-4-6,Q17,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,112,4,0.00033,B
r2-m0-Q17-l-s2-wr,claude-opus-4-6,Q17,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,127,4,0.000367,B
r2-m0-Q17-l-s3-nr,claude-opus-4-6,Q17,labeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,108,4,0.00032,B
r2-m0-Q17-l-s3-wr,claude-opus-4-6,Q17,labeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,119,4,0.000347,B
r2-m0-Q17-u-s0-nr,claude-opus-4-6,Q17,unlabeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,97,4,0.000293,B
r2-m0-Q17-u-s0-wr,claude-opus-4-6,Q17,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-opus-4-6,112,4,0.00033,B
r2-m0-Q17-u-s1-nr,claude-opus-4-6,Q17,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-opus-4-6,93,4,0.000282,B
