custom_id,model,item,framing,sample,order,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r1-m0-R17-l-s2,claude-fable-5,R17,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,75,3,0.00045,A
r1-m0-R17-l-s3,claude-fable-5,R17,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,75,10,0.000625,A
r1-m0-R17-u-s0,claude-fable-5,R17,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,54,3,0.000345,A
r1-m0-R17-u-s1,claude-fable-5,R17,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,54,10,0.00052,B
r1-m0-R17-u-s2,claude-fable-5,R17,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,54,3,0.000345,A
r1-m0-R17-u-s3,claude-fable-5,R17,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,54,10,0.00052,B
r1-m0-R22-l-s0,claude-fable-5,R22,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,83,3,0.00049,B
r1-m0-R22-l-s1,claude-fable-5,R22,labeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,83,3,0.00049,A
r1-m0-R22-l-s2,claude-fable-5,R22,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,83,3,0.00049,B
r1-m0-R22-l-s3,claude-fable-5,R22,labeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,83,3,0.00049,A
r1-m0-R22-u-s0,claude-fable-5,R22,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,62,3,0.000385,B
r1-m0-R22-u-s1,claude-fable-5,R22,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5,62,10,0.00056,A
r1-m0-R22-u-s2,claude-fable-5,R22,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,62,6,0.00046,B
r1-m0-R22-u-s3,claude-fable-5,R22,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5,62,3,0.000385,A
r1-m0-R36-l-s0,claude-fable-5,R36,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,72,10,0.00061,B
r1-m0-R36-l-s1,claude-fable-5,R36,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,3,0.000435,B
r1-m0-R36-l-s2,claude-fable-5,R36,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,72,10,0.00061,B
r1-m0-R36-l-s3,claude-fable-5,R36,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,3,0.000435,B
r1-m0-R36-u-s0,claude-fable-5,R36,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,51,10,0.000505,A
r1-m0-R36-u-s1,claude-fable-5,R36,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,51,11,0.00053,B
r1-m0-R36-u-s2,claude-fable-5,R36,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,51,10,0.000505,A
r1-m0-R36-u-s3,claude-fable-5,R36,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,51,11,0.00053,B
r1-m0-R43-l-s0,claude-fable-5,R43,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,73,3,0.00044,A
r1-m0-R43-l-s1,claude-fable-5,R43,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,73,3,0.00044,B
r1-m0-R43-l-s2,claude-fable-5,R43,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,73,3,0.00044,A
r1-m0-R43-l-s3,claude-fable-5,R43,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,73,3,0.00044,B
r1-m0-R43-u-s0,claude-fable-5,R43,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,52,12,0.00056,A
r1-m0-R43-u-s1,claude-fable-5,R43,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,52,3,0.000335,B
r1-m0-R43-u-s2,claude-fable-5,R43,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,52,12,0.00056,A
r1-m0-R43-u-s3,claude-fable-5,R43,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,52,3,0.000335,B
r1-m0-R51-l-s0,claude-fable-5,R51,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,82,3,0.000485,B
r1-m0-R51-l-s1,claude-fable-5,R51,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,82,10,0.00066,B
r1-m0-R51-l-s2,claude-fable-5,R51,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,82,3,0.000485,B
r1-m0-R51-l-s3,claude-fable-5,R51,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,82,3,0.000485,B
r1-m0-R51-u-s0,claude-fable-5,R51,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,61,3,0.00038,B
r1-m0-R51-u-s1,claude-fable-5,R51,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,61,10,0.000555,B
r1-m0-R51-u-s2,claude-fable-5,R51,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,61,3,0.00038,B
r1-m0-R51-u-s3,claude-fable-5,R51,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,61,10,0.000555,B
r1-m0-R60-l-s0,claude-fable-5,R60,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,75,3,0.00045,B
r1-m0-R60-l-s1,claude-fable-5,R60,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,75,3,0.00045,B
r1-m0-R60-l-s2,claude-fable-5,R60,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,75,3,0.00045,B
r1-m0-R60-l-s3,claude-fable-5,R60,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,75,3,0.00045,B
r1-m0-R60-u-s0,claude-fable-5,R60,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,54,10,0.00052,B
r1-m0-R60-u-s1,claude-fable-5,R60,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,54,10,0.00052,B
r1-m0-R60-u-s2,claude-fable-5,R60,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5,54,10,0.00052,B
r1-m0-R60-u-s3,claude-fable-5,R60,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,54,10,0.00052,B
r1-m0-R65-l-s0,claude-fable-5,R65,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,88,3,0.000515,A
r1-m0-R65-l-s1,claude-fable-5,R65,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,88,3,0.000515,B
r1-m0-R65-l-s2,claude-fable-5,R65,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,88,3,0.000515,A
r1-m0-R65-l-s3,claude-fable-5,R65,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,88,3,0.000515,B
r1-m0-R65-u-s0,claude-fable-5,R65,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,67,16,0.000735,A
r1-m0-R65-u-s1,claude-fable-5,R65,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,67,3,0.00041,B
r1-m0-R65-u-s2,claude-fable-5,R65,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,67,16,0.000735,A
r1-m0-R65-u-s3,claude-fable-5,R65,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,67,10,0.000585,B
r1-m0-R75-l-s0,claude-fable-5,R75,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,87,3,0.00051,A
r1-m0-R75-l-s1,claude-fable-5,R75,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,87,3,0.00051,B
r1-m0-R75-l-s2,claude-fable-5,R75,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,87,3,0.00051,A
r1-m0-R75-l-s3,claude-fable-5,R75,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,87,3,0.00051,B
r1-m0-R75-u-s0,claude-fable-5,R75,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,66,6,0.00048,A
r1-m0-R75-u-s1,claude-fable-5,R75,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,66,3,0.000405,B
r1-m0-R75-u-s2,claude-fable-5,R75,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,66,16,0.00073,A
r1-m0-R75-u-s3,claude-fable-5,R75,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,66,22,0.00088,B
r1-m0-R86-l-s0,claude-fable-5,R86,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,77,3,0.00046,A
r1-m0-R86-l-s1,claude-fable-5,R86,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,77,3,0.00046,B
r1-m0-R86-l-s2,claude-fable-5,R86,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,77,3,0.00046,A
r1-m0-R86-l-s3,claude-fable-5,R86,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,77,3,0.00046,B
r1-m0-R86-u-s0,claude-fable-5,R86,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,56,3,0.000355,A
r1-m0-R86-u-s1,claude-fable-5,R86,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,56,10,0.00053,B
r1-m0-R86-u-s2,claude-fable-5,R86,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,56,3,0.000355,A
r1-m0-R86-u-s3,claude-fable-5,R86,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,56,10,0.00053,B
r1-m0-R91-l-s0,claude-fable-5,R91,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5,93,10,0.000715,A
r1-m0-R91-l-s1,claude-fable-5,R91,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,93,3,0.00054,B
r1-m0-R91-l-s2,claude-fable-5,R91,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,93,10,0.000715,A
r1-m0-R91-l-s3,claude-fable-5,R91,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,93,3,0.00054,B
r1-m0-R91-u-s0,claude-fable-5,R91,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5,72,10,0.00061,B
r1-m0-R91-u-s1,claude-fable-5,R91,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,10,0.00061,B
r1-m0-R91-u-s2,claude-fable-5,R91,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5,72,10,0.00061,A
r1-m0-R91-u-s3,claude-fable-5,R91,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5,72,10,0.00061,B
r1-m1-R01-l-s0,claude-fable-5-1,R01,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,73,3,0.00044,A
r1-m1-R01-l-s1,claude-fable-5-1,R01,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,73,3,0.00044,B
r1-m1-R01-l-s2,claude-fable-5-1,R01,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,73,3,0.00044,A
r1-m1-R01-l-s3,claude-fable-5-1,R01,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,73,3,0.00044,B
r1-m1-R01-u-s0,claude-fable-5-1,R01,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,52,3,0.000335,A
r1-m1-R01-u-s1,claude-fable-5-1,R01,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,52,3,0.000335,B
r1-m1-R01-u-s2,claude-fable-5-1,R01,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,52,3,0.000335,A
r1-m1-R01-u-s3,claude-fable-5-1,R01,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,52,3,0.000335,B
r1-m1-R11-l-s0,claude-fable-5-1,R11,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,81,3,0.00048,A
r1-m1-R11-l-s1,claude-fable-5-1,R11,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,81,3,0.00048,B
r1-m1-R11-l-s2,claude-fable-5-1,R11,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,81,3,0.00048,A
r1-m1-R11-l-s3,claude-fable-5-1,R11,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,81,3,0.00048,B
r1-m1-R11-u-s0,claude-fable-5-1,R11,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,60,3,0.000375,B
r1-m1-R11-u-s1,claude-fable-5-1,R11,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,60,3,0.000375,B
r1-m1-R11-u-s2,claude-fable-5-1,R11,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,60,3,0.000375,B
r1-m1-R11-u-s3,claude-fable-5-1,R11,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,60,3,0.000375,B
r1-m1-R17-l-s0,claude-fable-5-1,R17,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,77,3,0.00046,A
r1-m1-R17-l-s1,claude-fable-5-1,R17,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,77,3,0.00046,B
r1-m1-R17-l-s2,claude-fable-5-1,R17,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,77,3,0.00046,A
r1-m1-R17-l-s3,claude-fable-5-1,R17,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,77,3,0.00046,B
r1-m1-R17-u-s0,claude-fable-5-1,R17,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,56,3,0.000355,A
r1-m1-R17-u-s1,claude-fable-5-1,R17,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,56,3,0.000355,B
r1-m1-R17-u-s2,claude-fable-5-1,R17,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,56,3,0.000355,A
r1-m1-R17-u-s3,claude-fable-5-1,R17,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,56,3,0.000355,B
r1-m1-R22-l-s0,claude-fable-5-1,R22,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,85,3,0.0005,B
r1-m1-R22-l-s1,claude-fable-5-1,R22,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,85,3,0.0005,B
r1-m1-R22-l-s2,claude-fable-5-1,R22,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,85,3,0.0005,B
r1-m1-R22-l-s3,claude-fable-5-1,R22,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,85,3,0.0005,B
r1-m1-R22-u-s0,claude-fable-5-1,R22,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,64,3,0.000395,B
r1-m1-R22-u-s1,claude-fable-5-1,R22,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,64,3,0.000395,B
r1-m1-R22-u-s2,claude-fable-5-1,R22,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,64,3,0.000395,B
r1-m1-R22-u-s3,claude-fable-5-1,R22,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,64,3,0.000395,B
r1-m1-R36-l-s0,claude-fable-5-1,R36,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,74,3,0.000445,B
r1-m1-R36-l-s1,claude-fable-5-1,R36,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,74,3,0.000445,B
r1-m1-R36-l-s2,claude-fable-5-1,R36,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,74,3,0.000445,A
r1-m1-R36-l-s3,claude-fable-5-1,R36,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,74,3,0.000445,B
r1-m1-R36-u-s0,claude-fable-5-1,R36,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,53,3,0.00034,B
r1-m1-R36-u-s1,claude-fable-5-1,R36,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,53,3,0.00034,B
r1-m1-R36-u-s2,claude-fable-5-1,R36,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,53,3,0.00034,B
r1-m1-R36-u-s3,claude-fable-5-1,R36,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5-1,53,3,0.00034,A
r1-m1-R43-l-s0,claude-fable-5-1,R43,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,75,3,0.00045,A
r1-m1-R43-l-s1,claude-fable-5-1,R43,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,75,3,0.00045,B
r1-m1-R43-l-s2,claude-fable-5-1,R43,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,75,3,0.00045,A
r1-m1-R43-l-s3,claude-fable-5-1,R43,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,75,3,0.00045,B
r1-m1-R43-u-s0,claude-fable-5-1,R43,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,54,3,0.000345,A
r1-m1-R43-u-s1,claude-fable-5-1,R43,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,54,3,0.000345,B
r1-m1-R43-u-s2,claude-fable-5-1,R43,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,54,3,0.000345,A
r1-m1-R43-u-s3,claude-fable-5-1,R43,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,54,3,0.000345,B
r1-m1-R51-l-s0,claude-fable-5-1,R51,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,84,3,0.000495,B
r1-m1-R51-l-s1,claude-fable-5-1,R51,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,84,3,0.000495,B
r1-m1-R51-l-s2,claude-fable-5-1,R51,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,84,3,0.000495,B
r1-m1-R51-l-s3,claude-fable-5-1,R51,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,84,3,0.000495,B
r1-m1-R51-u-s0,claude-fable-5-1,R51,unlabeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,63,3,0.00039,B
r1-m1-R51-u-s1,claude-fable-5-1,R51,unlabeled,1,BA,ok,succeeded,end_turn,A,b,claude-fable-5-1,63,3,0.00039,A
r1-m1-R51-u-s2,claude-fable-5-1,R51,unlabeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,63,3,0.00039,B
r1-m1-R51-u-s3,claude-fable-5-1,R51,unlabeled,3,BA,ok,succeeded,end_turn,A,b,claude-fable-5-1,63,3,0.00039,A
r1-m1-R60-l-s0,claude-fable-5-1,R60,labeled,0,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,77,3,0.00046,B
r1-m1-R60-l-s1,claude-fable-5-1,R60,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,77,3,0.00046,B
r1-m1-R60-l-s2,claude-fable-5-1,R60,labeled,2,AB,ok,succeeded,end_turn,B,b,claude-fable-5-1,77,3,0.00046,B
r1-m1-R60-l-s3,claude-fable-5-1,R60,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,77,3,0.00046,B
r1-m1-R60-u-s0,claude-fable-5-1,R60,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,56,3,0.000355,A
r1-m1-R60-u-s1,claude-fable-5-1,R60,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,56,3,0.000355,B
r1-m1-R60-u-s2,claude-fable-5-1,R60,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,56,3,0.000355,A
r1-m1-R60-u-s3,claude-fable-5-1,R60,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,56,3,0.000355,B
r1-m1-R65-l-s0,claude-fable-5-1,R65,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,90,3,0.000525,A
r1-m1-R65-l-s1,claude-fable-5-1,R65,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,90,3,0.000525,B
r1-m1-R65-l-s2,claude-fable-5-1,R65,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,90,3,0.000525,A
r1-m1-R65-l-s3,claude-fable-5-1,R65,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,90,3,0.000525,B
r1-m1-R65-u-s0,claude-fable-5-1,R65,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,69,3,0.00042,A
r1-m1-R65-u-s1,claude-fable-5-1,R65,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,69,3,0.00042,B
r1-m1-R65-u-s2,claude-fable-5-1,R65,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,69,3,0.00042,A
r1-m1-R65-u-s3,claude-fable-5-1,R65,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,69,3,0.00042,B
r1-m1-R75-l-s0,claude-fable-5-1,R75,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,89,3,0.00052,A
r1-m1-R75-l-s1,claude-fable-5-1,R75,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,89,3,0.00052,B
r1-m1-R75-l-s2,claude-fable-5-1,R75,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,89,3,0.00052,A
r1-m1-R75-l-s3,claude-fable-5-1,R75,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,89,3,0.00052,B
r1-m1-R75-u-s0,claude-fable-5-1,R75,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,68,3,0.000415,A
r1-m1-R75-u-s1,claude-fable-5-1,R75,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,68,3,0.000415,B
r1-m1-R75-u-s2,claude-fable-5-1,R75,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,68,3,0.000415,A
r1-m1-R75-u-s3,claude-fable-5-1,R75,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,68,3,0.000415,B
r1-m1-R86-l-s0,claude-fable-5-1,R86,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,79,3,0.00047,A
r1-m1-R86-l-s1,claude-fable-5-1,R86,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,79,3,0.00047,B
r1-m1-R86-l-s2,claude-fable-5-1,R86,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,79,3,0.00047,A
r1-m1-R86-l-s3,claude-fable-5-1,R86,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,79,3,0.00047,B
r1-m1-R86-u-s0,claude-fable-5-1,R86,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,58,3,0.000365,A
r1-m1-R86-u-s1,claude-fable-5-1,R86,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,58,3,0.000365,B
r1-m1-R86-u-s2,claude-fable-5-1,R86,unlabeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,58,3,0.000365,A
r1-m1-R86-u-s3,claude-fable-5-1,R86,unlabeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,58,3,0.000365,B
r1-m1-R91-l-s0,claude-fable-5-1,R91,labeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,95,3,0.00055,A
r1-m1-R91-l-s1,claude-fable-5-1,R91,labeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,95,3,0.00055,B
r1-m1-R91-l-s2,claude-fable-5-1,R91,labeled,2,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,95,3,0.00055,A
r1-m1-R91-l-s3,claude-fable-5-1,R91,labeled,3,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,95,3,0.00055,B
r1-m1-R91-u-s0,claude-fable-5-1,R91,unlabeled,0,AB,ok,succeeded,end_turn,A,a,claude-fable-5-1,74,3,0.000445,A
r1-m1-R91-u-s1,claude-fable-5-1,R91,unlabeled,1,BA,ok,succeeded,end_turn,B,a,claude-fable-5-1,74,3,0.000445,B
