custom_id,model,item,framing,sample,order,condition,initial_choice,flipped,status,result_type,stop_reason,letter,choice,model_returned,input_tokens,output_tokens,cost_usd,text
r2-m0-Q02-u-s3-nr,claude-sonnet-4-6,Q02,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,80,4,0.00015,A
r2-m0-Q02-u-s3-wr,claude-sonnet-4-6,Q02,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,99,4,0.000179,A
r2-m0-Q04-l-s0-nr,claude-sonnet-4-6,Q04,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,93,4,0.00017,B
r2-m0-Q04-l-s0-wr,claude-sonnet-4-6,Q04,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,106,4,0.000189,B
r2-m0-Q04-l-s1-nr,claude-sonnet-4-6,Q04,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,93,4,0.00017,A
r2-m0-Q04-l-s1-wr,claude-sonnet-4-6,Q04,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,106,4,0.000189,A
r2-m0-Q04-l-s2-nr,claude-sonnet-4-6,Q04,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,93,4,0.00017,B
r2-m0-Q04-l-s2-wr,claude-sonnet-4-6,Q04,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,106,4,0.000189,B
r2-m0-Q04-l-s3-nr,claude-sonnet-4-6,Q04,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,93,4,0.00017,A
r2-m0-Q04-l-s3-wr,claude-sonnet-4-6,Q04,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,106,4,0.000189,A
r2-m0-Q04-u-s0-nr,claude-sonnet-4-6,Q04,unlabeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,78,4,0.000147,B
r2-m0-Q04-u-s0-wr,claude-sonnet-4-6,Q04,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,91,4,0.000167,B
r2-m0-Q04-u-s1-nr,claude-sonnet-4-6,Q04,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,78,4,0.000147,A
r2-m0-Q04-u-s1-wr,claude-sonnet-4-6,Q04,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,91,4,0.000167,A
r2-m0-Q04-u-s2-nr,claude-sonnet-4-6,Q04,unlabeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,78,4,0.000147,B
r2-m0-Q04-u-s2-wr,claude-sonnet-4-6,Q04,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,91,4,0.000167,B
r2-m0-Q04-u-s3-nr,claude-sonnet-4-6,Q04,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,78,4,0.000147,A
r2-m0-Q04-u-s3-wr,claude-sonnet-4-6,Q04,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,91,4,0.000167,A
r2-m0-Q05-l-s0-nr,claude-sonnet-4-6,Q05,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,122,4,0.000213,A
r2-m0-Q05-l-s0-wr,claude-sonnet-4-6,Q05,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,133,4,0.000229,A
r2-m0-Q05-l-s1-nr,claude-sonnet-4-6,Q05,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,123,4,0.000215,A
r2-m0-Q05-l-s1-wr,claude-sonnet-4-6,Q05,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,138,4,0.000237,A
r2-m0-Q05-l-s2-nr,claude-sonnet-4-6,Q05,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,122,4,0.000213,A
r2-m0-Q05-l-s2-wr,claude-sonnet-4-6,Q05,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,133,4,0.000229,A
r2-m0-Q05-l-s3-nr,claude-sonnet-4-6,Q05,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,123,4,0.000215,A
r2-m0-Q05-l-s3-wr,claude-sonnet-4-6,Q05,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,138,4,0.000237,A
r2-m0-Q05-u-s0-nr,claude-sonnet-4-6,Q05,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,107,4,0.00019,A
r2-m0-Q05-u-s0-wr,claude-sonnet-4-6,Q05,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,118,4,0.000207,A
r2-m0-Q05-u-s1-nr,claude-sonnet-4-6,Q05,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,108,4,0.000192,A
r2-m0-Q05-u-s1-wr,claude-sonnet-4-6,Q05,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,123,4,0.000215,A
r2-m0-Q05-u-s2-nr,claude-sonnet-4-6,Q05,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,107,4,0.00019,A
r2-m0-Q05-u-s2-wr,claude-sonnet-4-6,Q05,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,118,4,0.000207,A
r2-m0-Q05-u-s3-nr,claude-sonnet-4-6,Q05,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,108,4,0.000192,A
r2-m0-Q05-u-s3-wr,claude-sonnet-4-6,Q05,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,123,4,0.000215,A
r2-m0-Q06-l-s0-nr,claude-sonnet-4-6,Q06,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,112,4,0.000198,A
r2-m0-Q06-l-s0-wr,claude-sonnet-4-6,Q06,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,126,4,0.000219,A
r2-m0-Q06-l-s1-nr,claude-sonnet-4-6,Q06,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,110,4,0.000195,A
r2-m0-Q06-l-s1-wr,claude-sonnet-4-6,Q06,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,126,4,0.000219,A
r2-m0-Q06-l-s2-nr,claude-sonnet-4-6,Q06,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,112,4,0.000198,A
r2-m0-Q06-l-s2-wr,claude-sonnet-4-6,Q06,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,126,4,0.000219,A
r2-m0-Q06-l-s3-nr,claude-sonnet-4-6,Q06,labeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,112,4,0.000198,B
r2-m0-Q06-l-s3-wr,claude-sonnet-4-6,Q06,labeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,126,4,0.000219,B
r2-m0-Q06-u-s0-nr,claude-sonnet-4-6,Q06,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,97,4,0.000176,A
r2-m0-Q06-u-s0-wr,claude-sonnet-4-6,Q06,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,111,4,0.000197,A
r2-m0-Q06-u-s1-nr,claude-sonnet-4-6,Q06,unlabeled,1,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,97,4,0.000176,A
r2-m0-Q06-u-s1-wr,claude-sonnet-4-6,Q06,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,111,4,0.000197,B
r2-m0-Q06-u-s2-nr,claude-sonnet-4-6,Q06,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,97,4,0.000176,A
r2-m0-Q06-u-s2-wr,claude-sonnet-4-6,Q06,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,111,4,0.000197,A
r2-m0-Q06-u-s3-nr,claude-sonnet-4-6,Q06,unlabeled,3,BA,no_reason,b,0,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,97,4,0.000176,A
r2-m0-Q06-u-s3-wr,claude-sonnet-4-6,Q06,unlabeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,111,4,0.000197,B
r2-m0-Q08-l-s0-nr,claude-sonnet-4-6,Q08,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,94,4,0.000171,B
r2-m0-Q08-l-s0-wr,claude-sonnet-4-6,Q08,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,104,4,0.000186,B
r2-m0-Q08-l-s1-nr,claude-sonnet-4-6,Q08,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,94,4,0.000171,A
r2-m0-Q08-l-s1-wr,claude-sonnet-4-6,Q08,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,104,4,0.000186,A
r2-m0-Q08-l-s2-nr,claude-sonnet-4-6,Q08,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,94,4,0.000171,B
r2-m0-Q08-l-s2-wr,claude-sonnet-4-6,Q08,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,104,4,0.000186,B
r2-m0-Q08-l-s3-nr,claude-sonnet-4-6,Q08,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,94,4,0.000171,A
r2-m0-Q08-l-s3-wr,claude-sonnet-4-6,Q08,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,104,4,0.000186,A
r2-m0-Q08-u-s0-nr,claude-sonnet-4-6,Q08,unlabeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,79,4,0.000149,B
r2-m0-Q08-u-s0-wr,claude-sonnet-4-6,Q08,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,89,4,0.000163,B
r2-m0-Q08-u-s1-nr,claude-sonnet-4-6,Q08,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,79,4,0.000149,A
r2-m0-Q08-u-s1-wr,claude-sonnet-4-6,Q08,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,89,4,0.000163,A
r2-m0-Q08-u-s2-nr,claude-sonnet-4-6,Q08,unlabeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,79,4,0.000149,B
r2-m0-Q08-u-s2-wr,claude-sonnet-4-6,Q08,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,89,4,0.000163,B
r2-m0-Q08-u-s3-nr,claude-sonnet-4-6,Q08,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,79,4,0.000149,A
r2-m0-Q08-u-s3-wr,claude-sonnet-4-6,Q08,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,89,4,0.000163,A
r2-m0-Q09-l-s0-nr,claude-sonnet-4-6,Q09,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,99,4,0.000179,B
r2-m0-Q09-l-s0-wr,claude-sonnet-4-6,Q09,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,114,4,0.000201,B
r2-m0-Q09-l-s1-nr,claude-sonnet-4-6,Q09,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,99,4,0.000179,A
r2-m0-Q09-l-s1-wr,claude-sonnet-4-6,Q09,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,114,4,0.000201,A
r2-m0-Q09-l-s2-nr,claude-sonnet-4-6,Q09,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,99,4,0.000179,B
r2-m0-Q09-l-s2-wr,claude-sonnet-4-6,Q09,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,114,4,0.000201,B
r2-m0-Q09-l-s3-nr,claude-sonnet-4-6,Q09,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,99,4,0.000179,A
r2-m0-Q09-l-s3-wr,claude-sonnet-4-6,Q09,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,114,4,0.000201,A
r2-m0-Q09-u-s0-nr,claude-sonnet-4-6,Q09,unlabeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,84,4,0.000156,B
r2-m0-Q09-u-s0-wr,claude-sonnet-4-6,Q09,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,99,4,0.000179,B
r2-m0-Q09-u-s1-nr,claude-sonnet-4-6,Q09,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,84,4,0.000156,A
r2-m0-Q09-u-s1-wr,claude-sonnet-4-6,Q09,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,99,4,0.000179,A
r2-m0-Q09-u-s2-nr,claude-sonnet-4-6,Q09,unlabeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,84,4,0.000156,B
r2-m0-Q09-u-s2-wr,claude-sonnet-4-6,Q09,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,99,4,0.000179,B
r2-m0-Q09-u-s3-nr,claude-sonnet-4-6,Q09,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,84,4,0.000156,A
r2-m0-Q09-u-s3-wr,claude-sonnet-4-6,Q09,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,99,4,0.000179,A
r2-m0-Q10-l-s0-nr,claude-sonnet-4-6,Q10,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,87,4,0.00016,B
r2-m0-Q10-l-s0-wr,claude-sonnet-4-6,Q10,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,100,4,0.00018,B
r2-m0-Q10-l-s1-nr,claude-sonnet-4-6,Q10,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,87,4,0.00016,A
r2-m0-Q10-l-s1-wr,claude-sonnet-4-6,Q10,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,100,4,0.00018,A
r2-m0-Q10-l-s2-nr,claude-sonnet-4-6,Q10,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,87,4,0.00016,B
r2-m0-Q10-l-s2-wr,claude-sonnet-4-6,Q10,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,100,4,0.00018,B
r2-m0-Q10-l-s3-nr,claude-sonnet-4-6,Q10,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,87,4,0.00016,A
r2-m0-Q10-l-s3-wr,claude-sonnet-4-6,Q10,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,100,4,0.00018,A
r2-m0-Q10-u-s0-nr,claude-sonnet-4-6,Q10,unlabeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,72,4,0.000138,B
r2-m0-Q10-u-s0-wr,claude-sonnet-4-6,Q10,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,85,4,0.000158,B
r2-m0-Q10-u-s1-nr,claude-sonnet-4-6,Q10,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,72,4,0.000138,A
r2-m0-Q10-u-s1-wr,claude-sonnet-4-6,Q10,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,85,4,0.000158,A
r2-m0-Q10-u-s2-nr,claude-sonnet-4-6,Q10,unlabeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,72,4,0.000138,B
r2-m0-Q10-u-s2-wr,claude-sonnet-4-6,Q10,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,85,4,0.000158,B
r2-m0-Q10-u-s3-nr,claude-sonnet-4-6,Q10,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,72,4,0.000138,A
r2-m0-Q10-u-s3-wr,claude-sonnet-4-6,Q10,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,85,4,0.000158,A
r2-m0-Q12-l-s0-nr,claude-sonnet-4-6,Q12,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,96,4,0.000174,A
r2-m0-Q12-l-s0-wr,claude-sonnet-4-6,Q12,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,111,4,0.000197,A
r2-m0-Q12-l-s1-nr,claude-sonnet-4-6,Q12,labeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,96,4,0.000174,B
r2-m0-Q12-l-s1-wr,claude-sonnet-4-6,Q12,labeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,111,4,0.000197,B
r2-m0-Q12-l-s2-nr,claude-sonnet-4-6,Q12,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,96,4,0.000174,A
r2-m0-Q12-l-s2-wr,claude-sonnet-4-6,Q12,labeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,111,4,0.000197,A
r2-m0-Q12-l-s3-nr,claude-sonnet-4-6,Q12,labeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,96,4,0.000174,B
r2-m0-Q12-l-s3-wr,claude-sonnet-4-6,Q12,labeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,111,4,0.000197,B
r2-m0-Q12-u-s0-nr,claude-sonnet-4-6,Q12,unlabeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,81,4,0.000151,A
r2-m0-Q12-u-s0-wr,claude-sonnet-4-6,Q12,unlabeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,96,4,0.000174,A
r2-m0-Q12-u-s1-nr,claude-sonnet-4-6,Q12,unlabeled,1,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,81,4,0.000151,B
r2-m0-Q12-u-s1-wr,claude-sonnet-4-6,Q12,unlabeled,1,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,96,4,0.000174,B
r2-m0-Q12-u-s2-nr,claude-sonnet-4-6,Q12,unlabeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,81,4,0.000151,A
r2-m0-Q12-u-s2-wr,claude-sonnet-4-6,Q12,unlabeled,2,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,96,4,0.000174,A
r2-m0-Q12-u-s3-nr,claude-sonnet-4-6,Q12,unlabeled,3,BA,no_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,81,4,0.000151,B
r2-m0-Q12-u-s3-wr,claude-sonnet-4-6,Q12,unlabeled,3,BA,with_reason,b,1,ok,succeeded,end_turn,B,a,claude-sonnet-4-6,96,4,0.000174,B
r2-m0-Q15-l-s0-nr,claude-sonnet-4-6,Q15,labeled,0,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,96,4,0.000174,B
r2-m0-Q15-l-s0-wr,claude-sonnet-4-6,Q15,labeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,109,4,0.000193,B
r2-m0-Q15-l-s1-nr,claude-sonnet-4-6,Q15,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,96,4,0.000174,A
r2-m0-Q15-l-s1-wr,claude-sonnet-4-6,Q15,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,109,4,0.000193,A
r2-m0-Q15-l-s2-nr,claude-sonnet-4-6,Q15,labeled,2,AB,no_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,96,4,0.000174,B
r2-m0-Q15-l-s2-wr,claude-sonnet-4-6,Q15,labeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,109,4,0.000193,B
r2-m0-Q15-l-s3-nr,claude-sonnet-4-6,Q15,labeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,96,4,0.000174,A
r2-m0-Q15-l-s3-wr,claude-sonnet-4-6,Q15,labeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,109,4,0.000193,A
r2-m0-Q15-u-s0-nr,claude-sonnet-4-6,Q15,unlabeled,0,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,81,4,0.000151,A
r2-m0-Q15-u-s0-wr,claude-sonnet-4-6,Q15,unlabeled,0,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,94,4,0.000171,B
r2-m0-Q15-u-s1-nr,claude-sonnet-4-6,Q15,unlabeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,81,4,0.000151,A
r2-m0-Q15-u-s1-wr,claude-sonnet-4-6,Q15,unlabeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,94,4,0.000171,A
r2-m0-Q15-u-s2-nr,claude-sonnet-4-6,Q15,unlabeled,2,AB,no_reason,a,0,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,81,4,0.000151,A
r2-m0-Q15-u-s2-wr,claude-sonnet-4-6,Q15,unlabeled,2,AB,with_reason,a,1,ok,succeeded,end_turn,B,b,claude-sonnet-4-6,94,4,0.000171,B
r2-m0-Q15-u-s3-nr,claude-sonnet-4-6,Q15,unlabeled,3,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,81,4,0.000151,A
r2-m0-Q15-u-s3-wr,claude-sonnet-4-6,Q15,unlabeled,3,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,94,4,0.000171,A
r2-m0-Q17-l-s0-nr,claude-sonnet-4-6,Q17,labeled,0,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,108,4,0.000192,A
r2-m0-Q17-l-s0-wr,claude-sonnet-4-6,Q17,labeled,0,AB,with_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,119,4,0.000208,A
r2-m0-Q17-l-s1-nr,claude-sonnet-4-6,Q17,labeled,1,BA,no_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,112,4,0.000198,A
r2-m0-Q17-l-s1-wr,claude-sonnet-4-6,Q17,labeled,1,BA,with_reason,a,1,ok,succeeded,end_turn,A,b,claude-sonnet-4-6,127,4,0.00022,A
r2-m0-Q17-l-s2-nr,claude-sonnet-4-6,Q17,labeled,2,AB,no_reason,b,1,ok,succeeded,end_turn,A,a,claude-sonnet-4-6,108,4,0.000192,A
